Skeleton ID,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,dendrite_input,axon_input,Class 2,Original index,dim 0,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7
9436520, (DPLc PDL_left) [*DPLc_post_lat_l akira] #9436520,Unk,Unk,False,False,False,True,L,20536322,343,DPLc_postat,19,11,,376,-0.00010502015609709659,-0.0004948108369859619,-5.385991524523365e-05,7.998502996673386e-05,0.01990523721887558,-0.004926965761625189,0.0014513906364096037,-0.0036731142723822924
20536322, (DPLc PDL_right) [*DPLc_post_lat_r akira] #20536322,Unk,Unk,False,False,False,True,R,9436520,343,DPLc_postat,43,17,,377,0.0,0.0,0.0,0.0,0.016098799192491776,-0.003335662164747579,0.006540371249182411,-0.0034090061105233205
5484314, (DPLl 2 left) [*DPLl_l akira] #5484314,Unk,Unk,False,False,False,True,L,12746220,137,DPLl,38,53,,378,-9.945710255088373e-05,-0.0006658093456095367,-0.00023833079272628002,3.08861660709047e-05,0.019219788765031668,-0.008291086578299802,0.004682139459220901,-0.0019461429345706321
12746220, (DPLl 2 right) [*DPLl_r akira] #12746220,Unk,Unk,False,False,False,True,R,5484314,137,DPLl,36,31,,379,0.0,0.0,0.0,0.0,0.017997788516305423,-0.006117024802803677,0.003308123058011144,-0.0008890173027424939
16434842, (PTTH 2 right) [*BLDc_r akira] #16434842,Unk,Unk,False,False,False,True,R,3928522,52,BLDc,135,0,,380,0.0,0.0,0.0,0.0,0.015197619695943573,-0.002560400169493007,0.007260789012860952,-0.003981296281251981
3928522, (PTTH 2 left) [*BLDc_l akira] #3928522,O_dSEZ,O_dSEZ,False,False,False,True,L,16434842,52,BLDc,123,4,,381,-3.919234971661338e-05,-0.00048530277850861755,-3.717502524883994e-05,-0.00010543383907292905,0.015033759532529492,-0.003300001851457087,0.004953027913007133,-0.006586334323150159
11851588, (inner bridge 2 right) [*DPLc_post_lat_r akira] #11851588,Unk,Unk,False,False,False,True,R,2439150,14,DPLc_postat,107,21,,382,0.021739249430134923,0.0013155755488405163,0.0046057295860595,-0.0037335787092491047,0.016553328358095754,-0.003519998799424944,0.007290678605187853,-0.0024467944783497283
2439150, (inner bridge 2 left) [*DPLc_post_lat_l akira] #2439150,Unk,Unk,False,False,False,True,L,11851588,14,DPLc_postat,59,8,,383,0.020425763319975906,0.00010622798818900217,0.0031832639797060545,-0.0030861217893905753,0.01939778925670883,-0.00445967169797617,0.0017443593555143573,-0.004234060478891033
2663649, (DPMl a 5 right) [*DPMl12_post_r akira] #2663649,Unk,Unk,False,False,False,True,R,-1,-1,DPMl12_post,89,0,,384,0.0,0.0,0.0,0.0,0.012891549818327457,-0.00225688591889756,0.009786904842101247,-0.00021454860037033443
13049485," (DPLm ant lat 3 right) [*DPLm_r akira, *DPLm2_r akira] #13049485",Unk,Unk,False,False,False,True,R,-1,-1,unk,39,4,,385,0.017272183506479154,-0.0014074869373197781,-0.002833301507223419,0.0002421810688002617,0.01650899965819366,-0.0022280192029016416,0.006931007608158224,-0.0027428217743606276
18656202, (BLVp1 bilateral 3 left; down seahorse left) [*BLVp1_l akira] #18656202,Unk,Unk,False,False,False,True,L,18655517,1045,BLVp1,6,22,,386,6.201044863498716e-06,1.1226525603424486e-05,5.3235237462737836e-05,1.2676885563982505e-05,3.7142439995942144e-05,0.00021866681454812,-9.089820131180007e-05,-0.00010037802435839285
18058644, (BLP34 bilateral 3 left) [*BLP34_l akira] #18058644,Unk,Unk,False,False,False,True,L,8939384,1018,BLP34,55,18,,387,-2.942198395334021e-05,-0.0005703504990326477,2.4304113253887937e-05,-8.430873254254001e-05,0.01818195263301039,-0.0019957675368485876,0.006046510890602337,-0.004450076467407605
18655517, (BLVp1 bilateral 3 right; down seahorse right) [*BLVp1_r akira] #18655517,Unk,Unk,False,False,False,True,R,18656202,1045,BLVp1,104,37,,388,1.3944865296072627e-05,-4.368457900086531e-05,0.00012070102608325782,-2.637042198828008e-06,0.020924104741968864,-0.00241953324674642,-0.001676283233133022,-0.006190541617422943
8939384, (BLP34 bilateral 3 right) [*BLP34_r akira] #8939384,Unk,Unk,False,False,False,True,R,18058644,1018,BLP34,61,30,,389,5.6916682203679015e-06,-1.969193925086812e-05,4.98428354333626e-05,5.716293073562856e-06,0.01653110663173895,-0.0016871533087413604,0.00771591813784945,-0.002586182805081917
18648531,MB2ON-231 (Bonsai left) [*DPlal1-3_lat_l akira] #18648531,Unk,Unk,False,False,False,True,L,13665529,1044,DPlal1-3at,96,18,,390,0.02225807156198957,-0.00048292658796081876,0.0029005848769311847,0.0025586267388837615,0.018079684661813776,-0.0009460072500391793,0.001554487241141461,0.00011270580440325249
17360022, (DPlal Curvy left) [*DPlal1-3_lat_l akira] #17360022,Unk,Unk,False,False,False,True,L,9565674,936,DPlal1-3at,56,2,,391,0.021618470088983086,-0.001293714805289508,0.004367934254541054,0.002449440755504057,0.018580281446130897,-0.003306960747768839,0.004197895361841602,-0.0032878138186389896
13665529,"MB2ON-231 (Bonsai right) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #13665529",Unk,Unk,False,False,False,True,R,18648531,1044,unk,139,12,,392,0.021294170586497876,-0.002241235845964534,0.0021794537339946372,-0.0010195732543967265,0.020055847582162473,-0.004329414123931911,-0.0002478367323082305,0.0043775165493767825
9565674," (DPlal Curvy right) [*DPlal1-3_lat_r akira, *DPLal1-3_r akira] #9565674",Unk,Unk,False,False,False,True,R,17360022,936,unk,111,14,,393,0.021000904742341713,-0.001571413312381485,0.0021944086251692837,-0.0011341980423335424,0.020711760390511084,-0.00394557576557492,-0.0012674742718571004,0.004194712276354131
7422253, (DPLam Talon 1 right; DALl1 4) [*DPLam_r akira] #7422253,Unk,Unk,False,False,False,True,R,2979675,24,DPLam,69,18,,394,0.020013965950643895,-0.0024971324974812233,-0.00017554403581232484,-0.0021668934275004574,0.017368210401775667,-0.002646972104239419,0.005152944474344117,-0.003628031265665661
2979675, (DPLam Talon 1 left) [*DPLam_l akira] #2979675,Unk,Unk,False,False,False,True,L,7422253,24,DPLam,85,20,,395,0.020217111116099154,-0.0018711160594561019,-0.0008980220631908954,0.0002723049560854837,0.016065976229653375,0.0012598614801042315,0.0037509993848950894,-0.007404674884553267
15553218, (DALcm12 horseshoe right; DALcm12 v e 23) [*DALcm12-m_r akira] #15553218,Unk,Unk,False,False,False,True,R,18597845,1043,DALcm12-m,66,33,,396,0.016839472027660982,-0.002176135370041981,-0.006126330554859341,0.0026121745428440285,0.015431187305585601,0.004476881214430154,0.004325883008827814,-0.0004278285840630042
18597845, (DALcm12 horseshoe left; DALcm12 L m ant med 15) [*DALcm12-m_l akira] #18597845,Unk,Unk,False,False,False,True,L,15553218,1043,DALcm12-m,36,39,,397,0.017515871506174653,-0.002897895658453965,-0.0001660367610472154,-0.0006528501963520806,0.016208181805477926,0.002451794319531843,0.0015795383983432845,0.0008154221524120244
12832017,"FFN-16, MB2IN-69 (CM13 lat 12 gap) [*CM13_lat_l akira] #12832017",FFN,FFN,False,False,False,True,L,19091931,581,CM13at,68,16,,398,0.024799029584256903,-0.000644425539531582,0.009111867257366265,-0.001971538339159539,0.01466973502861911,0.0024331289049769962,0.005311933004067986,-0.00014975524310691777
6049565, (Stirrups right) [*DPMm2_r akira] #6049565,Unk,Unk,False,False,False,True,R,8801736,294,DPMm2,59,45,,399,0.017356750761104597,-0.0029558943123790707,-0.00025523759278309324,0.0002573333595603915,0.01568476822764184,0.0020319050476701236,0.002182046406022903,0.002923960003459786
18566501, (ASB B1 left 9) [*DPlal1-3_ant_l akira] #18566501,Unk,Unk,False,False,False,True,L,15588389,1041,DPlal1-3_ant,109,36,,400,0.0163430561024202,0.0016646365879673909,-0.000731752134522194,0.002311253539622263,0.021487394418758837,-0.005496996048165434,-8.220783607396368e-05,-0.00590088599569319
15588389, (ASB B1 right 9 ) [*DPlal1-3_lat_r akira] #15588389,Unk,Unk,False,False,False,True,R,18566501,1041,DPlal1-3at,107,45,,401,0.01604218464836168,0.0026439872288849973,-0.00032005599042846155,-0.0024695861431592494,0.019225204490484312,-0.003213800677290967,0.0003921541835858317,0.004244548853572317
17557290, (BLVp12 sickle 3 left) [*BLVp1_l akira] #17557290,Unk,Unk,False,False,False,True,L,10946002,964,BLVp1,17,37,,402,0.017745270186462946,0.0022028499745206003,0.00012243631118890997,-0.004285490276070475,0.019206031610600176,-0.003091000855853167,0.0014485678186300901,0.0013858692262523418
10946002, (BLVp12 sickle 3 right) [*BLVp2_r akira] #10946002,Unk,Unk,False,False,False,True,R,17557290,964,BLVp2,44,21,,403,0.020425294182404487,-0.0020817798287265737,0.0036865176240963404,-0.00037426496865684817,0.01797639374617995,-0.005052184527558734,0.0045993549542389335,0.003465567132267049
16051878, (BLVa12 bilateral left) [*BLVa12_l akira] #16051878,Unk,Unk,False,False,False,True,L,8951591,741,BLVa12,45,33,,404,-5.582356209339159e-05,-0.0004075059483184273,6.623741944071095e-05,0.00010915302348149136,0.017552307641452748,6.299357814293247e-05,0.0016641526362735758,0.002653785660921827
15672269," (DPML1_r) [*DPMl12_post_r akira, *DPMl12_r akira] #15672269",Unk,Unk,False,False,False,True,R,14655602,653,unk,122,41,,405,0.017836161462261822,-0.004771854198400822,-0.0024271394530779172,-0.002253713105442946,0.020620378249871604,-0.0022016121972107407,0.00019613428963798822,-5.406501909296614e-06
3010486, (AF0: neuron right) [*DPLm1_r akira] #3010486,Unk,Unk,False,False,False,True,R,11027071,471,DPLm1,113,14,,406,0.01848859802693402,0.0006539468117853288,-0.0010962161826006075,0.003933633782490061,0.021300039091973283,4.994098794209153e-05,-0.003882457955734252,0.003874978719325367
11027071, (AF0: neuron left) [*DPLm1_l akira] #11027071,Unk,Unk,False,False,False,True,L,3010486,471,DPLm1,78,15,,407,0.018027379079705065,-0.001123924567502333,0.0014047247487615712,0.004878995510527811,0.019678940453442255,0.0016016040897331436,-0.000716877879769841,0.0033683868809075055
2667061,"FFN-2, MB2IN-40, MB2ON-181 (ASB TODO B1 right 8 Fragment with soma) [*DPMpl12_r akira] #2667061",FFN,FFN,False,False,False,True,R,11011058,465,DPMpl12,160,29,,408,4.023258154085077e-06,3.5351401080370044e-06,6.073230571999081e-06,1.7622108107502275e-06,0.0199382201178415,-0.0001033536200828687,-0.001686717989692543,0.0036106688360226786
11011058,"FFN-2, MB2IN-40, MB2ON-181 (Not Finished left) [*DPMpl12_l akira] #11011058",FFN,FFN,False,False,False,True,L,2667061,465,DPMpl12,87,23,,409,-6.0735000853089945e-05,-0.00021092695893230455,0.00031935795904139983,0.00016626250435994622,0.01907573446783054,0.0043368686697555095,-0.002325000460946942,0.0003346282736737041
8884212," (Scimitar left) [*BLP34_l akira, BLP1/2_l akira] #8884212",Unk,Unk,False,False,False,True,L,19143114,304,unk,69,25,,410,0.02279073955854693,-0.0003405057927568947,0.006272907428183595,0.0026431746286515187,0.024146330549368614,-0.00751260834393844,-0.0026972815646407514,-0.004118057802634955
4665186,"CN-34, LH-20, MB2ON-121 (PVM_42a_LH_left) [*BLVa12_l akira] #4665186",Unk,Unk,False,False,False,True,L,17671219,110,BLVa12,102,108,,411,0.019233542905996364,0.0020860821109328614,-0.00024662425428248166,0.0036679747797563073,0.022857886936106353,-0.008365074951029769,-0.0006606522588569779,-0.003802788571334187
17671219,"CN-34, LH-20, MB2ON-121 (PVM_42a_LH_right) [*BLVa12_r akira] #17671219",Unk,Unk,False,False,False,True,R,4665186,110,BLVa12,142,88,,412,0.01595437542078721,0.006819369669248302,0.0013460923350286308,0.0013800962538211069,0.01786370839109798,-0.00016976408991310472,0.0002310673314781632,0.004663152989390957
15680292, (BLVp12 sickle 4 right) [*BLVp1_r akira] #15680292,Unk,Unk,False,False,False,True,R,-1,-1,BLVp1,38,17,,413,0.020240605691485666,-0.003167432268322316,0.00296942942197411,-0.0014264015468652815,0.014274869367835369,0.003832332564525532,0.006315967530024531,0.0039038443707710676
8161148, (DALcm12 v ap 14_right) [*DALcm12-v_r akira] #8161148,Unk,Unk,False,False,False,True,R,18551732,1039,DALcm12-v,212,104,,414,9.79539264969405e-07,4.310640751213137e-06,2.833045063155066e-06,1.6565145002106129e-06,0.019273423310661456,0.006057937181509786,-0.0017069913831776772,0.0015557504010399723
18551732, (DALcm12 v ap 14_left) [unknown lineage] #18551732,Unk,Unk,False,False,False,True,L,8161148,1039,unk,309,120,,415,-8.603896968805471e-06,-0.0002812470751881358,0.0003190363860763636,9.344336612247939e-05,0.01760217025304751,0.006434477304406264,0.0011572843397158023,0.0033974764422702
18538744, (DPMpl3 a 2 left) [*CM4-dm_l akira] #18538744,Unk,Unk,False,False,False,True,L,11362334,1038,CM4-dm,130,27,,416,0.017073308505149137,-0.004757492698637588,-0.001582502157786829,-0.0032586008820442553,0.012442839258387508,0.002226921475379452,0.008547855640148174,-0.002956190624677121
10785260, (DALcl12 vv 11 left) [*DALcl12-v_r akira] #10785260,Unk,Unk,False,False,False,True,R,17813499,1008,DALcl12-v,95,20,,417,0.01906104679072673,-0.0043994061860406115,-0.0018974370329859558,-0.0022195572191861155,0.013700027026840757,0.0032663994281897,0.007205558074708394,-0.002097145671029123
11362334, (DPMpl3 a 2 right) [*DPMpl3_r akira] #11362334,Unk,Unk,False,False,False,True,R,18538744,1038,DPMpl3,116,33,,418,0.01673229330652392,-0.00323286808187137,0.0005191794841640865,-0.0003343295980861347,0.012934375653630517,0.0028900885783742594,0.00763253748569256,-0.002059984255507172
17813499, (DALcl12 vv 11 right) [*DALcl12-v_l akira] #17813499,Unk,Unk,False,False,False,True,L,10785260,1008,DALcl12-v,40,12,,419,0.018333372765413594,-0.003986225936491909,-0.003875049800097013,-0.002286506139412274,0.014005400391271855,0.0046346387243355654,0.005433685604693737,-0.0012829872518299247
10784285, (DALcl12 vv 10) [*DALcl12-v_r akira] #10784285,Unk,Unk,False,False,False,True,R,16886842,850,DALcl12-v,59,24,,420,0.019776086746434808,-0.003869819610710768,-0.0008414943085363733,-0.002157732911535968,0.013756444863820976,0.0034194367018908684,0.006726124844501094,0.0008732567189761271
15722990, (UNK brancher 2 left) [unknown lineage] #15722990,Unk,Unk,False,False,False,True,L,9604434,723,unk,29,38,,421,0.01861971540544585,-0.004321250941496364,-0.0028505142157408746,-0.0012913920439668707,0.014073411086444018,0.006072816576745444,0.005395179899056534,0.0016045950871531806
9085808, (UNK brancher 3? possible right) [ni-neurons MB_r akira] #9085808,Unk,Unk,False,False,False,True,R,-1,-1,ni-neurons MB,45,14,,422,0.018775324805804437,-0.004923091936168404,-0.0024548645058085675,-0.0014495338873642665,0.012520510518918478,0.006359746250595196,0.008110216167742093,0.0013001346600455942
16950798, (DALd_r 9 right) [unknown lineage] #16950798,Unk,Unk,False,False,False,True,R,-1,-1,unk,145,2,,423,0.017063959838655378,-0.0035394197599060867,-0.0004668065632482707,-0.0030077655028001382,0.011716137554365753,0.0031672084657636923,0.0068809823346580945,0.00039972385748525754
16851577, (DALd_l  7) [*DALd_l akira] #16851577,O_dVNC,O_dVNC,False,False,False,True,L,-1,-1,DALd,46,47,,424,0.01708186227387216,-0.001395783451558173,0.0020936105824026848,-0.0007812348875241789,0.012118668645850891,0.005325094082818808,0.005700068591423141,0.0011204706150075492
18527962,MB2IN-179 (neuron 18527963_pair001) [*CPe_l akira] #18527962,O_dVNC,O_dVNC,False,False,False,True,L,19508873,1037,CPe,46,21,,425,0.01819245291526834,-0.003375333528836265,-0.0010021172237222077,-0.006554411315769529,0.01888852344217178,0.004966893527388868,-0.0026309753490996557,-0.003964890017703625
14579509,MB2ON-202 (fishing_rod_left) [*TRdl post_l akira] #14579509,Unk,Unk,False,False,False,True,L,13835439,647,TRdl post,68,17,,426,0.017805681403466733,-0.004088786957841383,-0.002152456763441814,-0.006862468541153462,0.014203588389582845,-9.143152597346918e-05,0.008409001699096356,0.004565284014828447
19508873,MB2IN-179 (Neuron 19508874_pair001) [*CPe_r akira] #19508873,O_dVNC,O_dVNC,False,False,False,True,R,18527962,1037,CPe,131,46,,427,0.020110871061921467,-0.0024613521910747354,0.004043380251782353,-0.002760490531440786,0.016393402517218176,0.005901297628004172,0.0010991098233956514,-0.0036270382463973847
13835439,MB2ON-202 (fishing_rod_right) [*BAla34_r akira] #13835439,Unk,Unk,False,False,False,True,R,14579509,647,BAla34,43,8,,428,0.01739383276554628,-0.004292724394233082,0.00033686945123187945,-0.003157744961685458,0.01755426883906708,0.00025820888510872785,0.004000182424563507,-0.0031933055632323726
18501001," (BLP34 descending 3 left) [*BLP34_l akira, BLP1/2_l akira] #18501001",Unk,Unk,False,False,False,True,L,1805669,1036,unk,92,10,,429,3.8297652218537285e-05,-0.0005306469350525949,5.602512268755377e-05,-0.00011446407604202667,0.01366362382014343,0.0023291535405987234,0.008153603141484094,0.0028610016120229095
17358891, (ASB Gust descending left) [unknown lineage] #17358891,O_dVNC,O_dVNC,False,False,False,True,L,19190681,930,unk,63,20,,430,4.398174913956935e-05,-0.0005588135519723504,2.3659646035781645e-05,-0.00011875893316050991,0.013266208159041813,0.002151428337763614,0.008833324538207147,0.004210897890294945
19190681, (ASB Gust descending right) [*BAmd2_v_r akira] #19190681,O_dSEZ,O_dSEZ,False,False,False,True,R,17358891,930,BAmd2_v,88,34,,431,0.0,0.0,0.0,0.0,0.014752110368301565,-0.003281591566600311,0.007379341908740014,0.0021929711503759987
18500988,"MB2IN-124, MB2ON-79 (BQ 1 ; DPMl12 ant 1_left) [*DPMm2_l akira] #18500988",Unk,Unk,False,False,False,True,L,14334367,1035,DPMm2,251,96,,432,0.015575061609682852,-0.006608181841595844,-0.006730899078399945,-0.002388438820696222,0.017868676786427135,0.004570505026119569,0.00019063606349207964,-0.0015661231630860351
14334367,"MB2IN-124, MB2ON-79 (BQ 1 ; DPMl12 ant 1_right ) [*DPMm2_r akira] #14334367",Unk,Unk,False,False,False,True,R,18500988,1035,DPMm2,391,102,,433,0.01601131130506558,-0.006338296930329953,-0.004346569942332431,-0.003970115234255359,0.01735271418003626,0.0028677513638264056,-0.0004639154016785536,-0.0007777377658123597
19091995," (UNK horseshoe 3 left) [unknown lineage, unknown ventral lineage] #19091995",Unk,Unk,False,False,False,True,L,18302931,1052,unk,38,44,,434,-1.895174580500004e-05,-0.00019403965202844967,0.0003898174309277114,0.00010840740899063389,0.01782114825964402,0.007547464777455959,-0.0006703063102612739,0.0015231294576600516
6188181,MB2ON-192 (DALcl12 vv 3 (BV ; RIGHT DALcl12 r vv 7) right) [*DALcl12-v_r akira] #6188181,Unk,Unk,False,False,False,True,R,17110007,889,DALcl12-v,151,54,,435,0.015875262130018105,-0.006100285574812145,-0.004597796531210727,-0.0027461754483145305,0.017800236114310645,0.008213384037942298,-0.0012143100598864546,0.0011314626565859167
17110007,MB2ON-192 (BV ; Left DALcl12 r vv 7) [*DALcl12-v_l akira] #17110007,Unk,Unk,False,False,False,True,L,6188181,889,DALcl12-v,193,76,,436,0.015503329024777406,-0.005806312071926736,-0.005032712262132831,-0.0037828993747659233,0.018503125503014816,0.006553558464058872,-0.0019812001569457396,0.0038096319440986365
9519425, (UNK brancher 1 right) [unknown lineage] #9519425,Unk,Unk,False,False,False,True,R,16937395,856,unk,52,31,,437,0.01643627731087873,-0.004165636870548714,-0.006512218338102755,0.0012086073905956147,0.017013423285218238,0.008762233377545356,-0.0012097007231059065,0.0005961470969465764
16937395, (UNK brancher 1 left) [*CM13_med_l akira] #16937395,Unk,Unk,False,False,False,True,L,9519425,856,CM13_med,28,9,,438,0.016772001886680998,-0.004269952303679809,-0.006193641635536272,-0.0010715725821223688,0.017672525172797136,0.0072689173995460245,-0.0009600838603657033,0.0014497647556945476
16886842, (DALcl12 r vv 3) [*DALcl12-v_l akira] #16886842,Unk,Unk,False,False,False,True,L,10784285,850,DALcl12-v,42,8,,439,0.01908239625069517,-0.004066938708765197,-0.002285526576685583,-0.0007739164734708154,0.015083001601303018,0.003594797018275658,0.003422526751053864,0.004271189108156825
9068024, (BW ; DALcl12 vv 13 DALcl12 v int 6 right) [*DALcl12-v_r akira] #9068024,Unk,Unk,False,False,False,True,R,16560178,811,DALcl12-v,73,61,,440,0.017920079384483093,-0.001470150036362908,0.0031791196386630367,-0.0009065350182966923,0.01656637232607332,0.0048241490239585945,-0.000995148147113862,-0.0003984618846575563
16560178, (BW ; DALcl12-v left) [*DALcl12-v_l akira] #16560178,Unk,Unk,False,False,False,True,L,9068024,811,DALcl12-v,77,102,,441,0.01714489906838796,-0.003465524384151172,-0.0006352867225809184,-0.0030384161967414035,0.016302119281943826,0.0011307300341700088,0.0026734452150111456,-0.0006231721874865293
16547292, (BAmv12_dor loop left) [*BAmv12_dor_l akira] #16547292,Unk,Unk,False,True,True,True,L,15732497,808,BAmv12_dor,121,0,,442,2.5278529952204562e-06,-0.00033138788616752146,0.00019728456995903187,4.703086744538531e-05,0.014859135859494676,0.004692772716388917,0.0028858368501059927,0.0044337938231115955
15732497, (BAmv12_dor loop right) [*BAmv12_dor_r akira] #15732497,Unk,Unk,False,True,True,True,R,16547292,808,BAmv12_dor,110,0,,443,0.0,0.0,0.0,0.0,0.01521747086822725,0.006810546768546751,0.00277274552889424,0.001909469336744611
15612283,MB2ON-113 (BK: DALcl12 v d 19_left) [*DALcl12-v_l akira] #15612283,Unk,Unk,False,False,False,True,L,15736398,710,DALcl12-v,106,24,,444,0.01721375007447761,-0.003507902036587857,-0.005631197557028034,0.001373519204750717,0.016869095804392695,0.0025894469931563393,0.002716574669185681,-0.0027458175715897523
15736398,MB2ON-113 (BK: DALcl12 v d 19_right) [*DALcl12-v_r akira] #15736398,Unk,Unk,False,False,False,True,R,15612283,710,DALcl12-v,83,21,,445,0.016257097726381845,-0.005873696319151714,-0.003783269675580926,-0.004290575818172811,0.01808018692028405,0.0016158494126831049,0.0021837751183350815,-0.003718451993435399
15524629,MB2ON-116 (BK1;DALcl12 v d 20_left) [*DALcl12-v_l akira] #15524629,Unk,Unk,False,False,False,True,L,8912726,688,DALcl12-v,72,19,,446,0.016248610618700532,-0.0048686702627925215,-0.005662867074398323,-0.0011810763523304579,0.014827397740814291,0.004027305515538566,0.003229562331123036,0.003273682178811051
8912726,MB2ON-116 (BK1;DALcl12 v d 20_right) [*DALcl12-v_r akira] #8912726,Unk,Unk,False,False,False,True,R,15524629,688,DALcl12-v,86,21,,447,0.01548429496347719,-0.006961143567737884,-0.0037852481333103595,-0.003551814525429806,0.01443069687147342,0.004975327572091177,0.0036573578394972013,0.004081762214302974
14241490,MB2ON-236 (Commissure neuron left) [*CM13_med_l akira] #14241490,Unk,Unk,False,False,False,True,L,16924423,624,CM13_med,89,46,,448,0.019335045514613642,-0.0025249206950548305,0.0008323550755384939,-0.006096572512970534,0.01566578633678221,0.005004997145381435,0.0018191319754891173,-0.00111546564640376
16924423,MB2ON-236 (Commissure neuron right) [*CM13_med_r akira] #16924423,Unk,Unk,False,False,False,True,R,14241490,624,CM13_med,103,35,,449,0.018676601653536015,0.0010510530619492313,-0.0010764169753069307,-0.0002856292053303153,0.016201021967009864,0.008032003705656099,-0.000496694733833263,0.0018072759047089045
15823055,MB2IN-153 (CM4 dor ant 14) [*CM4-dm_r akira] #15823055,Unk,Unk,False,False,False,True,R,11303036,493,CM4-dm,32,32,,450,0.016850666427851674,-0.006222910819063985,-0.0028044256185667197,-0.006153555722296797,0.014935930983012078,0.00634572930761444,0.002554058192506458,0.0029805272403560586
11303036,MB2IN-153 (Neuron 11303037) [*CM4-dm_l akira] #11303036,Unk,Unk,False,False,False,True,L,15823055,493,CM4-dm,39,36,,451,0.016269429691016992,-0.004262118027543631,-0.0027557101502573528,-0.004729664567046709,0.014835214487805578,0.00708258146640821,0.0007649880806469682,0.0027105220585692848
10758204,MB2ON-61 (CA ; DPMpm1 1_left) [*DPMpm1_l akira] #10758204,Unk,Unk,False,False,False,True,L,2650887,434,DPMpm1,155,87,,452,0.016379624169470506,-0.0018236559298007568,-0.004204447666191349,0.001989554387784371,0.0201845862512658,0.002669997391114077,-0.003131213180603109,-3.5261280212564835e-05
2650887,MB2ON-61 (CA ; DPMpm1 1_right) [*DPMpm1_r akira] #2650887,Unk,Unk,False,False,False,True,R,10758204,434,DPMpm1,163,86,,453,0.01556486334177202,-0.0035060080205505666,-0.007926421777332259,0.002251603913405876,0.02027969374302072,0.007586935159118101,-0.0031867781030143483,-0.0019294295636691403
16913476,MB2ON-64 (WI; CM4 dor ant 10 to LAL_right) [*CM4-dm_r akira] #16913476,Unk,Unk,False,False,False,True,R,10017944,378,CM4-dm,51,55,,454,0.020427125252812303,-0.0024173267821559177,0.0002691896214755795,-0.0021937740680406923,0.01419117102384982,-0.0012657303304395686,0.008708700930578957,-0.0057332325761654205
10017944,MB2ON-64 (WI; CM4 dor ant 10 to LAL_left) [*CM4-dm_l akira] #10017944,Unk,Unk,False,False,False,True,L,16913476,378,CM4-dm,33,65,,455,0.017643006230348167,-0.005253807025606639,-0.0031321396446144893,-0.0012060610153968336,0.01470217278732938,-0.0006293702305017717,0.008309946691646544,-0.006231868699917359
8132513,"MB2IN-132, MB2ON-136 (BX ; CM4 dor pos 1_right) [*CM4-vm_r akira] #8132513",Unk,Unk,False,False,False,True,R,9965610,374,CM4-vm,202,25,,456,0.017547439092798777,0.0006185133365277498,-0.0011127942749170321,0.0036358604096146012,0.014807434390038092,0.006687639492891027,0.003414322312652913,0.0005614620636830041
9965610,"MB2IN-132, MB2ON-136 (BX ; CM4 dor pos 1_left) [*CM4-vm_l akira] #9965610",Unk,Unk,False,False,False,True,L,8132513,374,CM4-vm,156,37,,457,0.018793470650351515,0.0021045463645972405,0.0004921070689962762,0.0036208613322136186,0.016407379810494498,0.006565285675636049,0.0018342871830234672,0.0006174710255541222
9961098, (CM Contra to LAL #1; CM4 dor ant 3 to LAL left) [*CM4-dm_l akira] #9961098,Unk,Unk,False,False,False,True,L,4311241,373,CM4-dm,39,57,,458,0.017894930258075595,-0.005231247794825163,-0.0031860353528083453,-0.0017307395383674956,0.013544350330068605,0.005609836080063917,0.0048895235981266365,0.0005464335572993253
4311241, (CM4 dor med_r; CM4 dor ant 3 to LAL right) [*CM4-dm_r akira] #4311241,Unk,Unk,False,False,False,True,R,9961098,373,CM4-dm,26,55,,459,0.015675171637687058,-0.006560034474359892,-0.0045159639941401205,-0.0017517688702913593,0.01316232996589185,0.005371604753948748,0.006044499456453639,9.250694476388294e-05
17535542,MB2ON-193 (BW ; Right DALc12 vv 2) [*DALcl12-v_r akira] #17535542,Unk,Unk,False,False,False,True,R,9612903,359,DALcl12-v,128,32,,460,0.017005049361197216,-0.00525960872026035,-0.0026868696687080474,-0.002586386865253228,0.014657064972631676,0.0038619183698311798,0.00539663235524627,-0.0024420562472021144
9612903,MB2ON-193 (DALv contra #1 neuron 9612904 left) [*DALcl12-v_l akira] #9612903,Unk,Unk,False,False,False,True,L,17535542,359,DALcl12-v,88,51,,461,0.015576019389709107,-0.005496636123977362,-0.00468718499183364,-0.001990989730482482,0.013645109828675056,0.006478391367701458,0.004184149923943093,0.0016744016949896438
9384504, (CM4 l MEF comm; CM4 dor ant 9 to LAL left) [*CM4-dm_l akira] #9384504,Unk,Unk,False,False,False,True,L,5935744,335,CM4-dm,38,65,,462,0.017927706317479843,-0.005218136050804585,-0.002546694521072333,-0.000833403016551131,0.019560882864531958,0.0031545672956886316,-0.0023967434253840993,-0.0013564136542095937
