,neuron_name,Class 1,Merge Class,is_pdiff,is_usplit,is_LNpre,is_brain,Hemisphere,Pair,Pair ID,lineage,dendrite_input,axon_input,Class 2,idx
7939890,MB2IN-185 (broad T3 left) [*BAlc ant_l akira] #7939890,bLN,bLN-Trio,False,True,True,True,L,6557581,238,BAlc ant,979,0,Trio,576
8245146,82a PN (82a PN right) [*BAmv3_r akira] #8245146,uPN,uPN,False,False,False,True,R,7851153,228,BAmv3,71,6,,577
7515491,49a PN (49a PN left) [*BAmv3_l akira] #7515491,uPN,uPN,False,False,False,True,L,11279244,218,BAmv3,145,14,,578
7394271, (choosy 1 left) [unknown lineage] #7394271,cLN,cLN,False,False,False,True,L,8231264,215,unk,68,71,,579
8231264, (choosy 1 right) [unknown lineage] #8231264,cLN,cLN,False,False,False,True,R,7394271,215,unk,127,103,,580
3538129,mPN,mPN,mPN-olfac,False,False,False,True,R,6451332,180,unk,289,43,olfac,581
6451332,mPN,mPN,mPN-olfac,False,False,False,True,L,3538129,180,unk,240,58,olfac,582
4700078,mPN,mPN,mPN-olfac,False,False,False,True,R,3450442,36,BAlp4,380,33,olfac,583
3450442,mPN,mPN,mPN-olfac,False,False,False,True,L,4700078,36,BAlp4,393,44,olfac,584
3410506, (85c ORN left) [] #3410506,sens,sens-ORN,False,False,False,False,L,3893195,1099,unk,0,44,ORN,585
10555409, (picky 4 left) [*BAla12_l akira] #10555409,pLN,pLN,False,False,False,True,L,5247102,413,BAla12,274,22,,586
3893195, (85c ORN right) [] #3893195,sens,sens-ORN,False,False,False,False,R,3410506,1099,unk,0,54,ORN,587
5247102, (picky 4 right) [*BAla12_r akira] #5247102,pLN,pLN,False,False,False,True,R,10555409,413,BAla12,323,33,,588
7600311, (picky 1 right) [*BAla12_r akira] #7600311,pLN,pLN,False,True,True,True,R,8102935,253,BAla12,357,0,,589
8247451,45a PN (45a PN right) [*BAmv3_r akira] #8247451,uPN,uPN,False,False,False,True,R,7852250,229,BAmv3,137,13,,590
8253413,45b PN (45b PN right) [*BAmv3_r akira] #8253413,uPN,uPN,False,False,False,True,R,7107433,205,BAmv3,163,12,,591
8246750,47a&33b PN (47a & 33b PN right) [*BAmv3_r akira] #8246750,uPN,uPN,False,False,False,True,R,7092417,204,BAmv3,140,18,,592
7092417,47a&33b PN (47a & 33b PN left) [*BAmv3_l akira] #7092417,uPN,uPN,False,False,False,True,L,8246750,204,BAmv3,120,17,,593
8199671, (picky 0 right) [*BAla12_r akira] #8199671,pLN,pLN,False,False,False,True,R,5291791,131,BAla12,239,122,,594
5291791, (picky 0 left) [*BAla12_l akira] #5291791,pLN,pLN,False,False,False,True,L,8199671,131,BAla12,236,89,,595
5261424,mPN,mPN,mPN-multi,False,False,False,True,L,4679139,129,BAmv3,271,7,multi,596
4679139,mPN,mPN,mPN-multi,False,False,False,True,R,5261424,129,BAmv3,296,0,multi,597
4354933,85c PN (85c PN left) [*BAmv3_l akira] #4354933,uPN,uPN,False,False,False,True,L,14604028,80,BAmv3,144,20,,598
14604028,85c PN (85c PN right) [*BAmv3_r akira] #14604028,uPN,uPN,False,False,False,True,R,4354933,80,BAmv3,136,16,,599
3547397, (83a ORN left) [] #3547397,sens,sens-ORN,False,False,False,False,L,2571761,1098,unk,0,59,ORN,600
2571761, (83a ORN right) [] #2571761,sens,sens-ORN,False,False,False,False,R,3547397,1098,unk,0,67,ORN,601
4116174,FFN-39,O_dSEZ;FFN,O_dSEZ;FFN,False,True,True,True,R,10865025,442,BAmv3,559,0,,602
8509534,MB2IN-212,mPN,mPN-multi,False,False,False,True,L,16515871,281,BAla12,358,32,multi,603
16515871,MB2IN-212,mPN,mPN-multi,False,False,False,True,R,8509534,281,BAla12,424,10,multi,604
8243455,83a PN (83a PN right) [*BAmv3_r akira] #8243455,uPN,uPN,False,False,False,True,R,7865767,233,BAmv3,178,15,,605
7865767,83a PN (83a PN left) [*BAmv3_l akira] #7865767,uPN,uPN,False,False,False,True,L,8243455,233,BAmv3,157,12,,606
11279244,49a PN (49a PN right) [*BAmv3_r akira] #11279244,uPN,uPN,False,False,False,True,R,7515491,218,BAmv3,180,20,,607
8244723,42a PN (42a PN right) [*BAmv3_r akira] #8244723,uPN,uPN,False,False,False,True,R,3486381,37,BAmv3,238,43,,608
3486381,42a PN (42a PN left) [*BAmv3_l akira] #3486381,uPN,uPN,False,False,False,True,L,8244723,37,BAmv3,242,25,,609
3774568, (82a ORN left) [] #3774568,sens,sens-ORN,False,False,False,False,L,3980315,1097,unk,0,38,ORN,610
3980315, (82a ORN right) [] #3980315,sens,sens-ORN,False,False,False,False,R,3774568,1097,unk,0,53,ORN,611
13849557,MB2IN-182 (CSD left) [*BAlc post_l akira] #13849557,unk,unk,False,True,True,True,L,6143930,609,BAlc post,264,0,,612
6143930,MB2IN-182 (CSD right) [*BAlc post_r akira] #6143930,unk,unk,False,True,True,True,R,13849557,609,BAlc post,369,0,,613
4327684,FFN-21,mPN;FFN,mPN;FFN-multi,False,False,False,True,R,12225666,530,BAlc post,316,14,multi,614
7503199,MB2ON-257,mPN,mPN-multi,False,False,False,True,R,9589146,356,BAmv3,435,42,multi,615
9589146,MB2ON-257,mPN,mPN-multi,False,False,False,True,L,7503199,356,BAmv3,406,42,multi,616
16735586,mPN,mPN,mPN-multi,False,False,False,True,R,8704079,288,BAlp4,395,16,multi,617
7865652,22c PN (22c PN left) [*BAmv3_l akira] #7865652,uPN,uPN,False,False,False,True,L,8248631,231,BAmv3,138,25,,618
8248631,22c PN (22c PN right) [*BAmv3_r akira] #8248631,uPN,uPN,False,False,False,True,R,7865652,231,BAmv3,125,17,,619
7852250,45a PN (45a PN left) [*BAmv3_l akira] #7852250,uPN,uPN,False,False,False,True,L,8247451,229,BAmv3,115,22,,620
7851153,82a PN (82a PN left) [*BAmv3_l akira] #7851153,uPN,uPN,False,False,False,True,L,8245146,228,BAmv3,32,12,,621
7198338,24a PN (24a PN left) [*BAmv3_l akira] #7198338,uPN,uPN,False,False,False,True,L,8245869,209,BAmv3,126,18,,622
8245869,24a PN (24a PN right) [*BAmv3_r akira] #8245869,uPN,uPN,False,False,False,True,R,7198338,209,BAmv3,128,22,,623
7542938, (74a ORN left) [] #7542938,sens,sens-ORN,False,False,False,False,L,3885215,1096,unk,0,40,ORN,624
3885215, (74a ORN right) [] #3885215,sens,sens-ORN,False,False,False,False,R,7542938,1096,unk,0,67,ORN,625
13380660,MB2ON-221,O_dSEZ,O_dSEZ,False,False,False,True,L,14517691,597,BAmas12_ven,194,17,,626
12000033, (BAmas12 SEZ descending left; Another SOG PN left) [*BAmas12_dor_l akira] #12000033,O_dSEZ,unk,False,False,False,True,L,9750356,525,BAmas12_dor,77,31,,627
10160250,MB2ON-164,O_dSEZ,O_dSEZ,False,True,True,True,L,3450751,382,BAmd1,112,0,,628
3450751,MB2ON-164,O_dSEZ,unk,False,True,True,True,R,10160250,382,BAmd1,163,0,,629
8274021, (picky 3 left) [*BAla12_l akira] #8274021,pLN,pLN,False,False,False,True,L,11051276,267,BAla12,290,30,,630
11051276, (picky 3 right) [*BAla12_r akira] #11051276,pLN,pLN,False,False,False,True,R,8274021,267,BAla12,316,36,,631
8245692,42b PN (42b PN right) [*BAmv3_r akira] #8245692,uPN,uPN,False,False,False,True,R,7873135,234,BAmv3,198,24,,632
8252067,1a PN (1a PN right) [*BAmv3_r akira] #8252067,uPN,uPN,False,False,False,True,R,7865696,232,BAmv3,77,26,,633
7843730,74a PN (74a PN left) [*BAmv3_l akira] #7843730,uPN,uPN,False,False,False,True,L,8140109,226,BAmv3,177,19,,634
8140109,74a PN (74a PN right) [*BAmv3_r akira] #8140109,uPN,uPN,False,False,False,True,R,7843730,226,BAmv3,157,13,,635
6219781, (Maxillary Nerve LN 2 right) [*BAlc post_r akira] #6219781,unk,unk,False,False,False,True,R,5322337,132,BAlc post,47,17,,636
4391978,MB2IN-151,mPN,mPN-multi,False,False,False,True,R,2612527,17,BAmv3,427,24,multi,637
2612527,MB2IN-151,mPN,mPN-multi,False,False,False,True,L,4391978,17,BAmv3,407,31,multi,638
10167078,MB2IN-194,mPN,mPN-multi,False,False,False,True,R,2568465,15,BAlp4,322,37,multi,639
2568465,MB2IN-194,mPN,mPN-multi,False,False,False,True,L,10167078,15,BAlp4,325,48,multi,640
6791927, (67b ORN left) [] #6791927,sens,sens-ORN,False,False,False,False,L,3790004,1095,unk,0,43,ORN,641
17732291, (DPMpl12 twig left) [*DPMpl12_l akira] #17732291,O_dSEZ,O_dSEZ,False,False,False,True,L,17659219,991,DPMpl12,44,6,,642
3790004, (67b ORN right) [] #3790004,sens,sens-ORN,False,False,False,False,R,6791927,1095,unk,0,49,ORN,643
16393165, (KS LN 4a right) [*BAmas12_ven_r akira] #16393165,O_dSEZ,O_dSEZ,False,False,False,True,R,17062823,878,BAmas12_ven,93,19,,644
17062823, (KS LN 4a left) [*BAmas12_dor_l akira] #17062823,O_dSEZ,unk,False,False,False,True,L,16393165,878,BAmas12_dor,103,15,,645
8246081,67b PN (67b PN right) [*BAlc post_r akira] #8246081,uPN,uPN,False,False,False,True,R,16259595,752,BAlc post,195,41,,646
16259595,67b PN (67b PN left) [*BAlc post_l akira] #16259595,uPN,uPN,False,False,False,True,L,8246081,752,BAlc post,181,16,,647
8227502, (DPMpl12 Giraffe 1 right ) [*DPMpl12_r akira] #8227502,unk,unk,False,False,False,True,R,4991243,121,DPMpl12,29,16,,648
7719547, (63a ORN right) [] #7719547,sens,sens-ORN,False,False,False,False,R,3158543,1094,unk,0,53,ORN,649
3158543, (63a ORN left) [] #3158543,sens,sens-ORN,False,False,False,False,L,7719547,1094,unk,0,32,ORN,650
13589251,33a PN (33a PN right) [*BAlp4_r akira] #13589251,uPN,uPN,False,False,False,True,R,8021456,246,BAlp4,149,15,,651
8245513,63a PN (63a PN right) [*BAmv3_r akira] #8245513,uPN,uPN,False,False,False,True,R,7845346,227,BAmv3,160,20,,652
7845346,63a PN (63a PN left) [*BAmv3_l akira] #7845346,uPN,uPN,False,False,False,True,L,8245513,227,BAmv3,151,10,,653
4076389, (59a ORN right) [] #4076389,sens,sens-ORN,False,False,False,False,R,6340439,1093,unk,0,37,ORN,654
6340439, (59a ORN left) [] #6340439,sens,sens-ORN,False,False,False,False,L,4076389,1093,unk,0,30,ORN,655
8245014,59a PN (59a PN right) [*BAmv3_r akira] #8245014,uPN,uPN,False,False,False,True,R,7864823,230,BAmv3,117,12,,656
7864823,59a PN (59a PN left) [*BAmv3_l akira] #7864823,uPN,uPN,False,False,False,True,L,8245014,230,BAmv3,105,17,,657
7107433,45b PN (45b PN left) [*BAmv3_l akira] #7107433,uPN,uPN,False,False,False,True,L,8253413,205,BAmv3,160,16,,658
3771794, (49a ORN left) [] #3771794,sens,sens-ORN,False,False,False,False,L,7658146,1092,unk,0,24,ORN,659
7658146, (49a ORN right) [] #7658146,sens,sens-ORN,False,False,False,False,R,3771794,1092,unk,0,35,ORN,660
7916593,30a PN (30a PN left) [*BAmv3_l akira] #7916593,uPN,uPN,False,False,False,True,L,8256186,237,BAmv3,100,7,,661
3896629, (47a & 33b ORN right) [] #3896629,sens,sens-ORN,False,False,False,False,R,3694515,1091,unk,0,32,ORN,662
3694515, (47a & 33b ORN left) [] #3694515,sens,sens-ORN,False,False,False,False,L,3896629,1091,unk,0,35,ORN,663
3813723, (45b ORN right) [] #3813723,sens,sens-ORN,False,False,False,False,R,5090549,1090,unk,0,46,ORN,664
5090549, (45b ORN left) [] #5090549,sens,sens-ORN,False,False,False,False,L,3813723,1090,unk,0,23,ORN,665
3963891, (45a ORN right) [] #3963891,sens,sens-ORN,False,False,False,False,R,3716797,1089,unk,0,50,ORN,666
3716797, (45a ORN left) [] #3716797,sens,sens-ORN,False,False,False,False,L,3963891,1089,unk,0,34,ORN,667
14517691,MB2ON-221,O_dSEZ,O_dSEZ,False,False,False,True,R,13380660,597,BAmas12_ven,186,16,,668
3410499, (42b ORN left) [] #3410499,sens,sens-ORN,False,False,False,False,L,2608843,1088,unk,0,59,ORN,669
2608843, (42b ORN right) [] #2608843,sens,sens-ORN,False,False,False,False,R,3410499,1088,unk,0,53,ORN,670
7873135,42b PN (42b PN left) [*BAmv3_l akira] #7873135,uPN,uPN,False,False,False,True,L,8245692,234,BAmv3,167,22,,671
3464773, (42a ORN left) [] #3464773,sens,sens-ORN,False,False,False,False,L,3827211,1087,unk,0,73,ORN,672
3827211, (42a ORN right) [] #3827211,sens,sens-ORN,False,False,False,False,R,3464773,1087,unk,0,73,ORN,673
3840345, (35a ORN right) [] #3840345,sens,sens-ORN,False,False,False,False,R,3465659,1086,unk,0,39,ORN,674
3844799, (L right (PN to LH)) [*BAlp4_r akira] #3844799,unk,unk,False,False,False,True,R,12617396,572,BAlp4,179,27,,675
3465659, (35a ORN left) [] #3465659,sens,sens-ORN,False,False,False,False,L,3840345,1086,unk,0,34,ORN,676
3708875, (33a ORN left) [] #3708875,sens,sens-ORN,False,False,False,False,L,3872653,1085,unk,0,16,ORN,677
3872653, (33a ORN right) [] #3872653,sens,sens-ORN,False,False,False,False,R,3708875,1085,unk,0,10,ORN,678
2584838, (30a ORN right) [] #2584838,sens,sens-ORN,False,False,False,False,R,3768025,1084,unk,0,24,ORN,679
3768025, (30a ORN left) [] #3768025,sens,sens-ORN,False,False,False,False,L,2584838,1084,unk,0,14,ORN,680
7563413, (Maxillary Nerve LN 1 right) [*BAlc post_r akira] #7563413,unk,unk,False,False,False,True,R,12882387,587,BAlc post,30,18,,681
8256186,30a PN (30a PN right) [*BAmv3_r akira] #8256186,uPN,uPN,False,False,False,True,R,7916593,237,BAmv3,131,9,,682
5322337, (Maxillary Nerve LN 2 left) [*BAlc post_l akira] #5322337,unk,unk,False,False,False,True,L,6219781,132,BAlc post,27,26,,683
3592997, (24a ORN left) [] #3592997,sens,sens-ORN,False,False,False,False,L,3865952,1083,unk,0,71,ORN,684
3865952, (24a ORN right) [] #3865952,sens,sens-ORN,False,False,False,False,R,3592997,1083,unk,0,72,ORN,685
3954014, (22c ORN right) [] #3954014,sens,sens-ORN,False,False,False,False,R,40045,1082,unk,0,47,ORN,686
40045, (22c ORN left) [] #40045,sens,sens-ORN,False,False,False,False,L,3954014,1082,unk,0,39,ORN,687
2611805, (1a ORN left) [] #2611805,sens,sens-ORN,False,False,False,False,L,2582391,1081,unk,0,38,ORN,688
12617396, (L left (PN to LH)) [*BAlp4_l akira] #12617396,unk,unk,False,False,False,True,L,3844799,572,BAlp4,188,10,,689
2582391, (1a ORN right) [] #2582391,sens,sens-ORN,False,False,False,False,R,2611805,1081,unk,0,39,ORN,690
7865696,1a PN (1a PN left) [*BAmv3_l akira] #7865696,uPN,uPN,False,False,False,True,L,8252067,232,BAmv3,82,14,,691
7527710, (13a ORN left) [] #7527710,sens,sens-ORN,False,False,False,False,L,4073353,1080,unk,0,56,ORN,692
4073353, (13a ORN right) [] #4073353,sens,sens-ORN,False,False,False,False,R,7527710,1080,unk,0,79,ORN,693
5591201, (BAmas12_dor Hook right) [*BAmas12_dor_r akira] #5591201,unk,unk,False,False,False,True,R,13832416,607,BAmas12_dor,67,12,,694
4393049,Gustatory PN 4 (non-olfactory PN right) [*BAmv3_r akira] #4393049,unk,unk,False,False,False,True,R,11067379,473,BAmv3,100,28,,695
4493199,13a PN (13a PN left) [*BAmv3_l akira] #4493199,uPN,uPN,False,False,False,True,L,8244823,100,BAmv3,122,16,,696
8244823,13a PN (13a PN right) [*BAmv3_r akira] #8244823,uPN,uPN,False,False,False,True,R,4493199,100,BAmv3,171,10,,697
14329745,MB2ON-232 (BP 1 ; Left) [*TRdl post_l akira] #14329745,unk,unk,False,False,False,False,L,19786464,1079,TRdl post,133,34,,698
16471422,MB2ON-167 (BS ; Right) [ni-neurons MB_r akira] #16471422,unk,unk,False,False,False,True,R,18566361,1039,ni-neurons MB,170,19,,699
14334367,MB2IN-124,unk,unk,False,False,False,True,R,18500988,1034,DPMm2,391,102,,700
17736755, (UNK descending 2 left) [unknown lineage] #17736755,O_dVNC,O_dVNC,False,False,False,True,L,15964206,996,unk,34,1,,701
17755491,MB2ON-256 (pacman right) [*DAMd23_r akira] #17755491,unk,unk,False,False,False,True,R,17000062,872,DAMd23,77,12,,702
5859372, (CM13 bilateral 1 right; CM a 6; CM13 lat 6) [*CM13_lat_r akira] #5859372,unk,unk,False,False,False,True,R,16635345,819,CM13at,99,31,,703
16635345, (CM13 bilateral 1 left) [*CM13_lat_l akira] #16635345,unk,unk,False,False,False,True,L,5859372,819,CM13at,71,36,,704
9068024, (BW ; DALcl12 vv 13 DALcl12 v int 6 right) [*DALcl12-v_r akira] #9068024,unk,unk,False,False,False,True,R,16560178,810,DALcl12-v,78,61,,705
16560178, (BW ; DALcl12-v left) [*DALcl12-v_l akira] #16560178,unk,unk,False,False,False,True,L,9068024,810,DALcl12-v,84,102,,706
17173852, (DALv3 ring2_right (LAL neuron)) [*DALv3_r akira] #17173852,unk,unk,False,False,False,True,R,16327998,754,DALv3,184,248,,707
15736398,MB2ON-113 (BK: DALcl12 v d 19_right) [*DALcl12-v_r akira] #15736398,unk,unk,False,False,False,True,R,15612283,709,DALcl12-v,83,21,,708
14241490,MB2ON-236 (Commissure neuron left) [*CM13_med_l akira] #14241490,unk,unk,False,False,False,True,L,16924423,623,CM13_med,89,46,,709
16924423,MB2ON-236 (Commissure neuron right) [*CM13_med_r akira] #16924423,unk,unk,False,False,False,True,R,14241490,623,CM13_med,103,35,,710
5669107,MB2IN-112,unk,unk,False,False,False,True,R,14073503,618,DALcm12-m,316,41,,711
16405545,MB2ON-17 (Tomato Vine_right) [*DPMpm1_r akira] #16405545,O_dSEZ,O_dSEZ,False,False,False,True,R,12789813,579,DPMpm1,326,28,,712
10964258,MB2ON-134 (BQ_left) [*DPMm2_l akira] #10964258,unk,unk,False,False,False,True,L,17357979,456,DPMm2,182,99,,713
17357979,MB2ON-134 (BQ_right) [*DPMm2_r akira] #17357979,unk,unk,False,False,False,True,R,10964258,456,DPMm2,217,137,,714
10758204,MB2ON-61 (CA ; DPMpm1 1_left) [*DPMpm1_l akira] #10758204,unk,unk,False,False,False,True,L,2650887,433,DPMpm1,155,87,,715
2650887,MB2ON-61 (CA ; DPMpm1 1_right) [*DPMpm1_r akira] #2650887,unk,unk,False,False,False,True,R,10758204,433,DPMpm1,163,86,,716
16856539,FB-37,FBN,FBN,False,False,False,True,R,10682660,423,CM13_med,238,90,,717
10682660,FB-37,FBN,FBN,False,False,False,True,L,16856539,423,CM13_med,230,95,,718
16691937,CN-59,FBN,FBN,False,False,False,True,R,9141404,319,DALcm12-v,465,36,,719
9141404,CN-59,FBN,FBN,False,False,False,True,L,16691937,319,DALcm12-v,474,33,,720
9062992,FB-35,FBN,FBN,False,False,False,True,L,8792477,313,CM13at,91,32,,721
13764822,MB2ON-62 (BSD; BAmd2 ven desc lat 5_right - AXON WRONG) [*BAmd2_v_r akira] #13764822,O_dSEZ,O_dSEZ,False,False,False,True,R,8357933,277,BAmd2_v,116,29,,722
8357933,MB2ON-62 (BT; BAmd2 ven desc lat 5_left -AXON WRONG) [*BAmd2_v_l akira] #8357933,O_dSEZ,O_dSEZ,False,False,False,True,L,13764822,277,BAmd2_v,138,23,,723
16617920,MB2ON-191 (BR ; Right) [*BLP12_r akira] #16617920,unk,unk,False,False,False,True,R,5745929,156,BLP12,90,13,,724
5745929,MB2ON-191 (BR ; Left posterior contralateral) [*BLP12_l akira] #5745929,unk,unk,False,False,False,True,L,16617920,156,BLP12,69,28,,725
5794678,MB2ON-39 (ipsigoro right) [*DPMl_ant_ven_r akira] #5794678,O_dVNC,O_dVNC,False,False,False,True,R,3979181,69,DPMl_ant_ven,169,49,,726
3979181,MB2ON-39 (ipsigoro left) [*DPMl_ant_ven_l akira] #3979181,O_dVNC,O_dVNC,False,False,False,True,L,5794678,69,DPMl_ant_ven,144,55,,727
3886356,DAN-d1 (MBE4h left) [*CPb_l akira] #3886356,MBIN,MBIN-DAN,False,False,False,True,L,5966099,47,CPb,307,265,DAN,728
6218461, (I of GPhN right; (old) I1 right --- BAlc post lat ven #4 ACT comm neuron 6218462) [*BAlc post_r akira] #6218461,unk,unk,False,False,False,True,R,11986594,1078,BAlc post,67,35,,729
11986594, (I of GPhN left (ipsilateral PN to LH)) [*BAlc post_l akira] #11986594,unk,unk,False,False,False,True,L,6218461,1078,BAlc post,76,25,,730
17324637, (BLDc gnarly right) [*BLDc_r akira] #17324637,unk,unk,False,False,False,True,R,17729167,979,BLDc,182,28,,731
17729167, (BLDc gnarly left) [*BLDc_l akira] #17729167,unk,unk,False,False,False,True,L,17324637,979,BLDc,108,5,,732
17361757,CN-20,unk,unk,False,False,False,True,L,12813847,949,BLAl,213,63,,733
12813847,CN-20,unk,unk,False,False,False,True,R,17361757,949,BLAl,228,70,,734
16884085,MB2IN-163 (DPLl bilateral 1 right) [*DPLl_r akira] #16884085,unk,unk,False,False,False,True,R,15632282,712,DPLl,116,10,,735
15632282,MB2IN-163 (DPLl bilateral 1 left) [*DPLl_l akira] #15632282,unk,unk,False,False,False,True,L,16884085,712,DPLl,36,40,,736
15608953,MB2IN-162 (Bilateral above BPL,unk,unk,False,False,False,True,L,10627239,708,DPLl,129,8,,737
8471817, (BLAl F neuron 2 right) [*BLAl_r akira] #8471817,unk,unk,False,False,False,True,R,12279909,534,BLAl,155,18,,738
10018260,MB2ON-235 (CM4 dor med_l; CM4 dor ant 8 left) [*CM4-dm_l akira] #10018260,unk,unk,False,True,True,True,L,17379372,380,CM4-dm,348,0,,739
17379372,MB2ON-235 (CM4 dor med_r; CM4 dor ant 8 right) [*CM4-dm_r akira,unk,unk,False,True,True,True,R,10018260,380,unk,325,0,,740
15632120, (MB2IN-162/163 like right) [*DPLl_r akira] #15632120,unk,unk,False,False,False,True,R,2438653,11,DPLl,180,25,,741
3167039, (BLVa12 local-like right; DL-LH_cand4; BLVa12 a 6 (Wrong Connection)) [*BLVa12_r akira] #3167039,unk,unk,False,False,False,True,R,-1,-1,BLVa12,82,18,,742
20730780, (Basal Tel-like 6 left) [unknown lineage] #20730780,unk,unk,False,False,False,True,L,9202326,1077,unk,88,16,,743
17728922, (BLAv12 ring-like left) [*BLAv12_post_l akira] #17728922,O_dSEZ,O_dSEZ,False,False,False,True,L,9234420,974,BLAv12_post,107,63,,744
9234420, (BLAv12 ring-like right) [*BLAv12_post_r akira] #9234420,O_dSEZ,O_dSEZ,False,False,False,True,R,17728922,974,BLAv12_post,181,44,,745
16059078, (Local Crescent left) [unknown lineage] #16059078,unk,unk,False,False,False,True,L,4130960,741,unk,25,10,,746
15063529, (BLVa ascending 1 left) [*BLVa12_l akira] #15063529,unk,unk,False,False,False,True,L,3166836,669,BLVa12,39,6,,747
3166836, (BLVa ascending 1 right; DL-LH_cand3_no) [*BLVa34_r akira] #3166836,unk,unk,False,False,False,True,R,15063529,669,BLVa34,41,5,,748
15679639, (above BPL toward anterior Right) [*DPLal1-3_r akira] #15679639,unk,unk,False,False,False,True,R,14797760,659,DPLal1-3,162,9,,749
11348509, (BLAl horseshoe neuron left) [*BLAl_l akira] #11348509,unk,unk,False,False,False,True,L,3765735,495,BLAl,199,25,,750
3765735, (BLAl horseshoe neuron right) [*BLAl_r akira] #3765735,unk,unk,False,False,False,True,R,11348509,495,BLAl,227,31,,751
10842099, (SLQ2_left) [*DALv1_l akira] #10842099,unk,unk,False,False,False,True,L,10882750,441,DALv1,41,33,,752
8347720, (BLVa hook 3 left) [*BLVa_t_l akira] #8347720,unk,unk,False,False,False,True,L,18302610,274,BLVa_t,44,20,,753
18302610, (BLVa hook 3 right) [*BLVa_t_r akira] #18302610,unk,unk,False,False,False,True,R,8347720,274,BLVa_t,61,5,,754
17025508, (DPM descending thin right; WB_DPMl R) [*DPMl12_post_r akira] #17025508,O_dVNC,O_dVNC,False,False,False,True,R,20556072,1076,DPMl12_post,22,4,,755
5900426, (DALd midloop 1 right; DALd_r 13) [*DALd_r akira] #5900426,O_dVNC,O_dVNC,False,False,False,True,R,16952648,863,DALd,62,12,,756
17466463, (CM13 hook 2 right; CM13 lat 16 - Uncertain At Gap) [*CM13_lat_r akira] #17466463,unk,unk,False,False,False,True,R,20421224,1075,CM13at,16,17,,757
8161148, (DALcm12 v ap 14_right) [*DALcm12-v_r akira] #8161148,unk,unk,False,False,False,True,R,18551732,1038,DALcm12-v,212,104,,758
20421224, (CM13 hook 2 left) [*CM13_lat_l akira] #20421224,unk,unk,False,False,False,True,L,17466463,1075,CM13at,21,13,,759
17177103,FFN-22,FFN,FFN,False,False,False,True,L,17177115,903,DAMd23,207,37,,760
17177115,FFN-22,FFN,FFN,False,False,False,True,R,17177103,903,DAMd23,179,33,,761
17022668, (DPMm2 descending left) [*DPMm2_l akira] #17022668,O_dVNC,O_dVNC,False,False,False,True,L,12474164,874,DPMm2,162,13,,762
13834125, (LX1_right) [*BAmd2_v_r akira] #13834125,unk,unk,False,False,False,True,R,16167914,750,BAmd2_v,82,25,,763
16167914, (LX1_left) [*BAmd2_v_l akira] #16167914,unk,unk,False,False,False,True,L,13834125,750,BAmd2_v,100,28,,764
14493841,FFN-27,FFN,FFN,False,False,False,True,L,11361875,639,CM4-dm,151,25,,765
10921106, (CM4 contralateral descending 1 left_JMpair17) [*CM4-dm_l akira] #10921106,O_dVNC,O_dVNC,False,False,False,True,L,16388736,451,CM4-dm,87,18,,766
16388736, (CM4 contralateral descending 1 right) [*CM4-vm_r akira] #16388736,O_dVNC,O_dVNC,False,False,False,True,R,10921106,451,CM4-vm,111,22,,767
18464581, (MDNa_right) [*DPMm1_r akira] #18464581,O_dVNC,O_dVNC,False,False,False,True,R,10728333,431,DPMm1,279,87,,768
10728333, (MDNa_left) [*DPMm1_l akira] #10728333,O_dVNC,O_dVNC,False,False,False,True,L,18464581,431,DPMm1,382,64,,769
10728328, (MDNb_left) [*DPMm1_l akira] #10728328,O_dVNC,O_dVNC,False,False,False,True,L,13557064,430,DPMm1,257,89,,770
13557064, (MDNb_right) [*DPMm1_r akira] #13557064,O_dVNC,O_dVNC,False,False,False,True,R,10728328,430,DPMm1,393,79,,771
10600188, (DPMm1 4_left) [*DPMm1_l akira] #10600188,unk,unk,False,False,False,True,L,8571259,419,DPMm1,74,41,,772
7058243,FFN-26,FFN,FFN,False,False,False,True,L,15478720,202,DALcm12-v,235,101,,773
7025064, (DALcm12 L v ap 2_left) [*DALcm12-v_l akira] #7025064,unk,unk,False,False,False,True,L,8161142,194,DALcm12-v,75,24,,774
8161142, (DALcm12 v ap 13) [*DALcm12-v_r akira] #8161142,unk,unk,False,False,False,True,R,7025064,194,DALcm12-v,67,49,,775
12030078, (MIXED descending T right) [*DPMm2_r akira] #12030078,O_dVNC,O_dVNC,False,False,False,True,R,17354403,1151,DPMm2,70,0,,776
18023286, (CM13 bilateral 2 left) [*CM13_med_l akira] #18023286,unk,unk,False,False,False,True,L,9753494,1014,CM13_med,83,2,,777
9753494, (CM13 bilateral 2 right; ASB Baba Yaga 9753494) [*CM13_lat_r akira] #9753494,unk,unk,False,False,False,True,R,18023286,1014,CM13at,134,12,,778
17438424,CN-52,unk,unk,False,False,False,True,R,17639784,964,CM13at,271,69,,779
9072560, (ni contralateral 2 right) [ni-neurons MB_r akira] #9072560,unk,unk,False,False,False,True,R,16444754,781,ni-neurons MB,93,13,,780
16987409,FAN-9,FAN,FAN,False,False,False,True,R,14260575,624,DPMpl12,170,38,,781
19010160, (CPf descending ipsilateral right) [*CPf_r akira] #19010160,O_dVNC,O_dVNC,False,False,False,True,R,5690425,149,CPf,58,12,,782
