,0
7020,27
7021,0
7022,0
7023,27
7024,27
7025,27
7026,27
7027,27
7028,37
7029,27
7030,27
7031,0
7032,41
7033,27
7034,27
7035,27
7036,27
7037,0
7038,27
7039,27
7040,27
7041,27
7042,27
7043,27
7044,27
7045,27
7046,0
7047,15
7048,27
7049,27
7050,27
7051,15
7052,0
7053,15
7054,27
7055,0
7056,27
7057,27
7058,27
7059,27
7060,27
7061,0
7062,27
7063,0
7064,27
7065,27
7066,27
7067,27
7068,37
7069,0
7070,28
7071,8
7072,0
7073,0
7074,27
7075,27
7076,27
7077,0
7078,27
7079,0
7080,27
7081,27
7082,27
7083,0
7084,37
7085,27
7086,27
7087,0
7088,27
7089,27
7090,27
7091,37
7092,37
7093,15
7094,37
7095,27
7096,0
7097,27
7098,27
7099,27
7100,27
7101,27
7102,27
7103,8
7104,27
7105,15
7106,27
7107,27
7108,27
7109,27
7110,27
7111,27
7112,27
7113,28
7114,27
7115,27
7116,27
7117,27
7118,27
7119,18
7120,28
7121,28
7122,37
7123,27
7124,39
7125,27
7126,27
7127,27
7128,0
7129,27
7130,27
7131,18
7132,27
7133,37
7134,44
7135,44
7136,27
7137,27
7138,10
7139,24
7140,8
7141,42
7142,10
7143,10
7144,10
7145,10
7146,28
7147,8
7148,10
7149,8
7150,0
7151,0
7152,8
7153,0
7154,0
7155,0
7156,10
7157,10
7158,10
7159,10
7160,10
7161,10
7162,10
7163,10
7164,10
7165,10
7166,10
7167,10
7168,0
7169,8
7170,8
7171,0
7172,10
7173,10
7174,10
7175,10
7176,10
7177,10
7178,10
7179,10
7180,10
7181,10
7182,10
7183,10
7184,10
7185,10
7186,0
7187,0
7188,0
7189,10
7190,10
7191,10
7192,10
7193,10
7194,0
7195,10
7196,10
7197,0
7198,5
7199,10
7200,10
7201,10
7202,10
7203,0
7204,10
7205,10
7206,10
7207,10
7208,10
7209,10
7210,10
7211,10
7212,8
7213,8
7214,10
7215,10
7216,10
7217,8
7218,0
7219,0
7220,10
7221,0
7222,0
7223,10
7224,10
7225,0
7226,10
7227,0
7228,27
7229,0
7230,10
7231,10
7232,10
7233,0
7234,8
7235,0
7236,0
7237,8
7238,0
7239,0
7240,0
7241,10
7242,10
7243,0
7244,0
7245,0
7246,0
7247,10
7248,10
7249,8
7250,8
7251,10
7252,10
7253,0
7254,10
7255,10
7256,10
7257,8
7258,8
7259,8
7260,28
7261,10
7262,0
7263,10
7264,10
7265,10
7266,0
7267,0
7268,0
7269,25
7270,10
7271,10
7272,10
7273,10
7274,10
7275,10
7276,27
7277,10
7278,10
7279,28
7280,10
7281,10
7282,10
7283,10
7284,10
7285,18
7286,46
7287,28
7288,35
7289,37
7290,41
7291,27
7292,10
7293,10
7294,0
7295,10
7296,10
7297,37
7298,10
7299,8
7300,44
7301,44
7302,10
7303,10
7304,10
7305,24
7306,8
7307,15
7308,10
7309,10
7310,10
7311,37
7312,28
7313,8
7314,10
7315,8
7316,0
7317,0
7318,35
7319,0
7320,8
7321,0
7322,0
7323,10
7324,10
7325,10
7326,10
7327,10
7328,10
7329,10
7330,10
7331,10
7332,10
7333,10
7334,8
7335,8
7336,42
7337,37
7338,10
7339,10
7340,10
7341,10
7342,10
7343,10
7344,10
7345,10
7346,10
7347,10
7348,10
7349,10
7350,10
7351,10
7352,0
7353,0
7354,8
7355,10
7356,10
7357,0
7358,10
7359,10
7360,0
7361,10
7362,0
7363,8
7364,36
7365,10
7366,10
7367,10
7368,10
7369,0
7370,10
7371,10
7372,10
7373,10
7374,10
7375,10
7376,10
7377,0
7378,8
7379,8
7380,10
7381,10
7382,0
7383,0
7384,0
7385,8
7386,10
7387,0
7388,8
7389,0
7390,10
7391,0
7392,10
7393,0
7394,27
7395,0
7396,10
7397,10
7398,10
7399,0
7400,8
7401,0
7402,37
7403,35
7404,0
7405,0
7406,35
7407,10
7408,10
7409,0
7410,0
7411,8
7412,10
7413,10
7414,10
7415,8
7416,8
7417,10
7418,10
7419,0
7420,10
7421,10
7422,10
7423,8
7424,35
7425,8
7426,24
7427,10
7428,0
7429,10
7430,10
7431,10
7432,0
7433,8
7434,0
7435,25
7436,10
7437,10
7438,10
7439,0
7440,10
7441,10
7442,27
7443,10
7444,10
7445,28
7446,10
7447,10
7448,0
7449,10
7450,10
7451,18
7452,28
7453,28
7454,8
7455,37
7456,18
7457,27
7458,10
7459,10
7460,0
7461,0
7462,10
7463,24
7464,10
7465,8
7466,44
7467,44
7468,10
7469,10
7470,27
7471,24
7472,37
7473,31
7474,27
7475,0
7476,27
7477,37
7478,17
7479,37
7480,27
7481,37
7482,37
7483,37
7484,37
7485,15
7486,37
7487,37
7488,27
7489,27
7490,27
7491,27
7492,27
7493,27
7494,27
7495,27
7496,27
7497,27
7498,27
7499,27
7500,37
7501,42
7502,42
7503,37
7504,27
7505,27
7506,27
7507,27
7508,27
7509,27
7510,27
7511,27
7512,27
7513,27
7514,27
7515,27
7516,27
7517,27
7518,27
7519,0
7520,37
7521,27
7522,27
7523,0
7524,27
7525,27
7526,37
7527,27
7528,27
7529,37
7530,39
7531,27
7532,27
7533,27
7534,27
7535,0
7536,27
7537,27
7538,27
7539,27
7540,27
7541,27
7542,27
7543,27
7544,0
7545,37
7546,27
7547,27
7548,27
7549,15
7550,0
7551,15
7552,27
7553,0
7554,27
7555,37
7556,27
7557,27
7558,37
7559,0
7560,27
7561,0
7562,27
7563,27
7564,27
7565,27
7566,37
7567,0
7568,28
7569,8
7570,0
7571,37
7572,37
7573,27
7574,27
7575,0
7576,27
7577,0
7578,27
7579,27
7580,27
7581,37
7582,37
7583,27
7584,27
7585,0
7586,27
7587,27
7588,27
7589,37
7590,42
7591,42
7592,28
7593,27
7594,0
7595,27
7596,27
7597,27
7598,27
7599,37
7600,27
7601,8
7602,27
7603,0
7604,27
7605,0
7606,27
7607,27
7608,27
7609,27
7610,27
7611,28
7612,27
7613,27
7614,27
7615,27
7616,27
7617,18
7618,28
7619,28
7620,8
7621,27
7622,37
7623,27
7624,27
7625,27
7626,0
7627,27
7628,27
7629,18
7630,27
7631,37
7632,44
7633,44
7634,27
7635,27
7636,27
7637,24
7638,37
7639,15
7640,27
7641,27
7642,27
7643,27
7644,28
7645,37
7646,27
7647,37
7648,0
7649,37
7650,37
7651,37
7652,37
7653,37
7654,27
7655,27
7656,27
7657,27
7658,27
7659,27
7660,27
7661,27
7662,27
7663,27
7664,27
7665,27
7666,37
7667,37
7668,37
7669,37
7670,27
7671,27
7672,27
7673,27
7674,27
7675,27
7676,27
7677,27
7678,27
7679,27
7680,27
7681,27
7682,27
7683,27
7684,15
7685,27
7686,37
7687,27
7688,27
7689,27
7690,27
7691,27
7692,37
7693,27
7694,27
7695,0
7696,39
7697,27
7698,27
7699,27
7700,27
7701,27
7702,27
7703,27
7704,27
7705,27
7706,27
7707,27
7708,46
7709,27
7710,0
7711,37
7712,27
7713,27
7714,27
7715,15
7716,0
7717,0
7718,27
7719,0
7720,27
7721,27
7722,27
7723,27
7724,27
7725,27
7726,27
7727,27
7728,27
7729,27
7730,27
7731,0
7732,37
7733,0
7734,28
7735,8
7736,27
7737,37
7738,0
7739,27
7740,27
7741,0
7742,27
7743,8
7744,27
7745,27
7746,27
7747,37
7748,37
7749,27
7750,27
7751,27
7752,27
7753,27
7754,27
7755,37
7756,37
7757,37
7758,0
7759,27
7760,0
7761,27
7762,27
7763,27
7764,27
7765,37
7766,27
7767,8
7768,27
7769,27
7770,27
7771,37
7772,27
7773,27
7774,27
7775,27
7776,27
7777,28
7778,27
7779,27
7780,27
7781,27
7782,27
7783,18
7784,28
7785,28
7786,37
7787,37
7788,39
7789,27
7790,27
7791,27
7792,0
7793,27
7794,27
7795,18
7796,10
7797,37
7798,44
7799,44
7800,27
7801,27
7802,10
7803,24
7804,8
7805,15
7806,27
7807,10
7808,27
7809,10
7810,28
7811,0
7812,10
7813,37
7814,0
7815,0
7816,0
7817,0
7818,0
7819,0
7820,10
7821,10
7822,10
7823,10
7824,10
7825,10
7826,10
7827,10
7828,10
7829,10
7830,10
7831,10
7832,0
7833,8
7834,8
7835,37
7836,10
7837,10
7838,10
7839,10
7840,27
7841,10
7842,10
7843,10
7844,10
7845,10
7846,10
7847,10
7848,10
7849,10
7850,0
7851,0
7852,0
7853,10
7854,10
7855,10
7856,10
7857,10
7858,0
7859,10
7860,10
7861,0
7862,5
7863,10
7864,10
7865,10
7866,10
7867,0
7868,10
7869,10
7870,10
7871,10
7872,10
7873,10
7874,10
7875,10
7876,0
7877,8
7878,10
7879,10
7880,10
7881,0
7882,0
7883,0
7884,10
7885,0
7886,10
7887,10
7888,10
7889,0
7890,10
7891,10
7892,27
7893,10
7894,10
7895,10
7896,27
7897,0
7898,37
7899,0
7900,27
7901,8
7902,0
7903,0
7904,0
7905,10
7906,10
7907,0
7908,0
7909,0
7910,0
7911,10
7912,10
7913,0
7914,0
7915,10
7916,10
7917,0
7918,10
7919,10
7920,10
7921,37
7922,8
7923,8
7924,0
7925,10
7926,0
7927,10
7928,10
7929,27
7930,0
7931,8
7932,0
7933,42
7934,10
7935,10
7936,10
7937,10
7938,10
7939,10
7940,27
7941,27
7942,41
7943,28
7944,10
7945,10
7946,10
7947,10
7948,10
7949,18
7950,46
7951,28
7952,37
7953,10
7954,28
7955,27
7956,10
7957,10
7958,0
7959,10
7960,10
7961,18
7962,10
7963,8
7964,44
7965,44
7966,27
7967,10
7968,10
7969,24
7970,8
7971,15
7972,10
7973,10
7974,10
7975,10
7976,28
7977,8
7978,10
7979,8
7980,0
7981,0
7982,8
7983,0
7984,8
7985,0
7986,10
7987,10
7988,10
7989,10
7990,10
7991,10
7992,10
7993,10
7994,10
7995,10
7996,10
7997,10
7998,8
7999,8
8000,8
8001,8
8002,10
8003,10
8004,10
8005,10
8006,10
8007,10
8008,10
8009,10
8010,10
8011,10
8012,10
8013,10
8014,10
8015,10
8016,0
8017,0
8018,0
8019,10
8020,10
8021,10
8022,10
8023,10
8024,0
8025,10
8026,0
8027,8
8028,36
8029,10
8030,10
8031,10
8032,10
8033,0
8034,10
8035,10
8036,10
8037,10
8038,10
8039,10
8040,10
8041,10
8042,8
8043,8
8044,10
8045,10
8046,0
8047,8
8048,0
8049,0
8050,10
8051,0
8052,0
8053,0
8054,10
8055,0
8056,0
8057,0
8058,27
8059,0
8060,10
8061,10
8062,10
8063,0
8064,8
8065,8
8066,10
8067,42
8068,0
8069,0
8070,35
8071,10
8072,10
8073,0
8074,0
8075,8
8076,0
8077,10
8078,10
8079,8
8080,8
8081,10
8082,10
8083,0
8084,10
8085,10
8086,10
8087,8
8088,35
8089,8
8090,24
8091,10
8092,8
8093,10
8094,10
8095,10
8096,0
8097,8
8098,0
8099,25
8100,10
8101,10
8102,10
8103,0
8104,10
8105,10
8106,27
8107,10
8108,10
8109,28
8110,10
8111,10
8112,10
8113,10
8114,10
8115,18
8116,46
8117,28
8118,35
8119,37
8120,18
8121,27
8122,10
8123,10
8124,0
8125,10
8126,10
8127,37
8128,10
8129,8
8130,44
8131,44
8132,10
8133,10
8134,27
8135,24
8136,37
8137,31
8138,27
8139,27
8140,27
8141,37
8142,18
8143,37
8144,27
8145,37
8146,0
8147,37
8148,37
8149,37
8150,37
8151,37
8152,37
8153,27
8154,27
8155,27
8156,27
8157,27
8158,27
8159,27
8160,27
8161,27
8162,27
8163,27
8164,37
8165,42
8166,42
8167,37
8168,27
8169,27
8170,27
8171,27
8172,27
8173,27
8174,27
8175,27
8176,27
8177,27
8178,27
8179,27
8180,27
8181,27
8182,27
8183,0
8184,37
8185,27
8186,27
8187,0
8188,27
8189,27
8190,37
8191,27
8192,37
8193,37
8194,39
8195,27
8196,27
8197,27
8198,27
8199,0
8200,27
8201,27
8202,27
8203,27
8204,27
8205,27
8206,27
8207,27
8208,0
8209,42
8210,27
8211,27
8212,37
8213,15
8214,0
8215,15
8216,27
8217,0
8218,0
8219,0
8220,27
8221,27
8222,37
8223,0
8224,27
8225,0
8226,27
8227,27
8228,27
8229,37
8230,37
8231,0
8232,28
8233,17
8234,27
8235,37
8236,37
8237,27
8238,27
8239,0
8240,27
8241,0
8242,27
8243,27
8244,28
8245,37
8246,37
8247,27
8248,27
8249,0
8250,27
8251,27
8252,27
8253,8
8254,8
8255,42
8256,28
8257,27
8258,0
8259,27
8260,27
8261,27
8262,27
8263,0
8264,27
8265,8
8266,27
8267,27
8268,27
8269,37
8270,27
8271,27
8272,27
8273,27
8274,27
8275,28
8276,27
8277,27
8278,27
8279,27
8280,27
8281,23
8282,28
8283,18
8284,8
8285,37
8286,28
8287,27
8288,27
8289,27
8290,0
8291,37
8292,27
8293,18
8294,27
8295,37
8296,44
8297,44
8298,27
8299,27
8300,27
8301,24
8302,37
8303,31
8304,27
8305,27
8306,27
8307,27
8308,28
8309,37
8310,27
8311,37
8312,0
8313,27
8314,37
8315,27
8316,0
8317,0
8318,27
8319,27
8320,27
8321,27
8322,27
8323,27
8324,27
8325,27
8326,27
8327,27
8328,27
8329,27
8330,0
8331,37
8332,15
8333,37
8334,27
8335,27
8336,27
8337,27
8338,27
8339,27
8340,27
8341,27
8342,27
8343,27
8344,27
8345,27
8346,27
8347,27
8348,27
8349,27
8350,0
8351,27
8352,27
8353,27
8354,27
8355,27
8356,37
8357,27
8358,27
8359,0
8360,39
8361,27
8362,27
8363,27
8364,27
8365,27
8366,27
8367,27
8368,27
8369,27
8370,27
8371,27
8372,27
8373,27
8374,0
8375,37
8376,27
8377,27
8378,28
8379,15
8380,0
8381,15
8382,27
8383,0
8384,27
8385,27
8386,27
8387,27
8388,27
8389,27
8390,27
8391,0
8392,27
8393,27
8394,27
8395,27
8396,37
8397,0
8398,28
8399,8
8400,27
8401,27
8402,0
8403,27
8404,27
8405,0
8406,27
8407,0
8408,27
8409,27
8410,27
8411,0
8412,37
8413,27
8414,27
8415,27
8416,27
8417,27
8418,27
8419,37
8420,37
8421,37
8422,28
8423,27
8424,0
8425,27
8426,27
8427,27
8428,27
8429,27
8430,27
8431,8
8432,27
8433,27
8434,27
8435,28
8436,27
8437,27
8438,28
8439,27
8440,28
8441,28
8442,27
8443,27
8444,27
8445,27
8446,27
8447,13
8448,28
8449,28
8450,37
8451,37
8452,18
8453,27
8454,27
8455,27
8456,0
8457,27
8458,27
8459,18
8460,27
8461,37
8462,44
8463,44
8464,27
8465,27
8466,10
8467,24
8468,8
8469,15
8470,10
8471,10
8472,10
8473,10
8474,28
8475,8
8476,10
8477,37
8478,0
8479,0
8480,35
8481,0
8482,0
8483,0
8484,10
8485,10
8486,10
8487,10
8488,10
8489,10
8490,10
8491,10
8492,10
8493,10
8494,10
8495,10
8496,0
8497,8
8498,8
8499,35
8500,10
8501,10
8502,10
8503,10
8504,10
8505,28
8506,10
8507,10
8508,10
8509,10
8510,10
8511,10
8512,10
8513,10
8514,0
8515,0
8516,0
8517,10
8518,10
8519,10
8520,10
8521,10
8522,0
8523,10
8524,10
8525,8
8526,5
8527,10
8528,10
8529,10
8530,10
8531,0
8532,10
8533,10
8534,10
8535,10
8536,10
8537,10
8538,10
8539,10
8540,0
8541,8
8542,10
8543,10
8544,10
8545,0
8546,0
8547,0
8548,10
8549,0
8550,35
8551,10
8552,10
8553,10
8554,10
8555,10
8556,27
8557,0
8558,10
8559,10
8560,10
8561,0
8562,8
8563,0
8564,10
8565,8
8566,0
8567,0
8568,0
8569,10
8570,10
8571,0
8572,10
8573,0
8574,10
8575,10
8576,10
8577,0
8578,8
8579,10
8580,10
8581,0
8582,10
8583,10
8584,10
8585,8
8586,35
8587,8
8588,24
8589,10
8590,0
8591,10
8592,10
8593,10
8594,0
8595,8
8596,0
8597,25
8598,10
8599,10
8600,10
8601,37
8602,10
8603,10
8604,27
8605,10
8606,28
8607,28
8608,10
8609,10
8610,10
8611,10
8612,10
8613,28
8614,46
8615,28
8616,35
8617,10
8618,41
8619,27
8620,10
8621,10
8622,0
8623,10
8624,10
8625,18
8626,10
8627,8
8628,44
8629,44
8630,10
8631,10
8632,10
8633,24
8634,8
8635,15
8636,10
8637,10
8638,10
8639,10
8640,28
8641,35
8642,10
8643,8
8644,0
8645,0
8646,35
8647,0
8648,0
8649,0
8650,10
8651,10
8652,10
8653,10
8654,10
8655,10
8656,10
8657,10
8658,10
8659,10
8660,10
8661,10
8662,37
8663,8
8664,8
8665,37
8666,10
8667,10
8668,10
8669,10
8670,10
8671,10
8672,10
8673,10
8674,10
8675,10
8676,10
8677,10
8678,10
8679,10
8680,10
8681,10
8682,0
8683,10
8684,10
8685,10
8686,10
8687,10
8688,0
8689,10
8690,10
8691,0
8692,5
8693,10
8694,10
8695,46
8696,10
8697,0
8698,10
8699,10
8700,10
8701,10
8702,10
8703,10
8704,10
8705,10
8706,0
8707,8
8708,10
8709,10
8710,10
8711,0
8712,0
8713,0
8714,10
8715,0
8716,37
8717,37
8718,10
8719,0
8720,10
8721,0
8722,27
8723,10
8724,10
8725,10
8726,10
8727,0
8728,8
8729,0
8730,10
8731,8
8732,10
8733,0
8734,37
8735,10
8736,10
8737,0
8738,10
8739,8
8740,10
8741,10
8742,10
8743,35
8744,8
8745,10
8746,10
8747,0
8748,10
8749,10
8750,10
8751,8
8752,35
8753,8
8754,24
8755,10
8756,0
8757,10
8758,10
8759,10
8760,0
8761,8
8762,10
8763,25
8764,10
8765,10
8766,10
8767,37
8768,10
8769,10
8770,27
8771,10
8772,28
8773,28
8774,10
8775,10
8776,10
8777,10
8778,10
8779,28
8780,46
8781,28
8782,8
8783,37
8784,41
8785,27
8786,10
8787,10
8788,0
8789,10
8790,10
8791,38
8792,10
8793,8
8794,44
8795,44
8796,27
8797,10
8798,27
8799,24
8800,37
8801,15
8802,27
8803,27
8804,27
8805,27
8806,28
8807,37
8808,27
8809,37
8810,37
8811,0
8812,24
8813,0
8814,37
8815,37
8816,27
8817,27
8818,27
8819,27
8820,27
8821,27
8822,27
8823,27
8824,27
8825,27
8826,27
8827,27
8828,37
8829,37
8830,42
8831,37
8832,27
8833,27
8834,46
8835,27
8836,27
8837,27
8838,27
8839,27
8840,27
8841,27
8842,27
8843,27
8844,27
8845,27
8846,27
8847,27
8848,27
8849,27
8850,27
8851,27
8852,27
8853,27
8854,37
8855,27
8856,27
8857,37
8858,39
8859,27
8860,27
8861,27
8862,27
8863,27
8864,27
8865,27
8866,27
8867,27
8868,27
8869,27
8870,46
8871,27
8872,0
8873,8
8874,27
8875,27
8876,27
8877,15
8878,0
8879,15
8880,27
8881,27
8882,27
8883,27
8884,27
8885,27
8886,27
8887,27
8888,27
8889,27
8890,27
8891,27
8892,27
8893,37
8894,37
8895,0
8896,27
8897,8
8898,0
8899,27
8900,37
8901,27
8902,27
8903,0
8904,27
8905,0
8906,27
8907,27
8908,27
8909,37
8910,37
8911,27
8912,27
8913,27
8914,27
8915,27
8916,27
8917,8
8918,8
8919,8
8920,28
8921,27
8922,0
8923,27
8924,27
8925,27
8926,27
8927,27
8928,27
8929,8
8930,27
8931,27
8932,27
8933,28
8934,27
8935,27
8936,27
8937,27
8938,27
8939,28
8940,27
8941,27
8942,27
8943,27
8944,27
8945,18
8946,46
8947,18
8948,8
8949,28
8950,39
8951,27
8952,27
8953,27
8954,0
8955,37
8956,27
8957,18
8958,27
8959,37
8960,44
8961,44
8962,27
8963,27
8964,27
8965,24
8966,37
8967,31
8968,27
8969,28
8970,27
8971,37
8972,17
8973,8
8974,27
8975,37
8976,37
8977,0
8978,37
8979,0
8980,37
8981,37
8982,28
8983,27
8984,27
8985,27
8986,27
8987,27
8988,27
8989,27
8990,27
8991,27
8992,27
8993,27
8994,37
8995,42
8996,42
8997,37
8998,27
8999,27
9000,27
9001,27
9002,27
9003,27
9004,27
9005,27
9006,27
9007,27
9008,27
9009,27
9010,27
9011,27
9012,27
9013,27
9014,37
9015,27
9016,27
9017,27
9018,27
9019,27
9020,37
9021,27
9022,27
9023,37
9024,41
9025,27
9026,27
9027,27
9028,27
9029,27
9030,27
9031,27
9032,27
9033,27
9034,27
9035,27
9036,27
9037,27
9038,0
9039,8
9040,27
9041,27
9042,27
9043,15
9044,0
9045,15
9046,27
9047,27
9048,27
9049,37
9050,27
9051,27
9052,37
9053,0
9054,27
9055,27
9056,27
9057,27
9058,27
9059,27
9060,37
9061,0
9062,27
9063,8
9064,27
9065,0
9066,37
9067,27
9068,27
9069,0
9070,27
9071,0
9072,27
9073,27
9074,27
9075,37
9076,37
9077,27
9078,27
9079,27
9080,27
9081,27
9082,27
9083,37
9084,17
9085,42
9086,24
9087,27
9088,0
9089,27
9090,27
9091,27
9092,27
9093,27
9094,27
9095,8
9096,27
9097,27
9098,27
9099,37
9100,27
9101,27
9102,27
9103,27
9104,27
9105,28
9106,27
9107,27
9108,27
9109,27
9110,27
9111,18
9112,28
9113,28
9114,8
9115,37
9116,18
9117,27
9118,27
9119,27
9120,0
9121,37
9122,27
9123,18
9124,27
9125,37
9126,44
9127,44
9128,27
9129,27
9130,10
9131,24
9132,8
9133,15
9134,46
9135,10
9136,10
9137,37
9138,28
9139,35
9140,10
9141,8
9142,0
9143,37
9144,35
9145,0
9146,8
9147,37
9148,37
9149,10
9150,10
9151,10
9152,10
9153,10
9154,10
9155,10
9156,10
9157,10
9158,10
9159,10
9160,37
9161,35
9162,35
9163,8
9164,10
9165,10
9166,10
9167,10
9168,10
9169,10
9170,10
9171,10
9172,10
9173,10
9174,10
9175,10
9176,10
9177,10
9178,10
9179,10
9180,37
9181,10
9182,10
9183,10
9184,10
9185,10
9186,35
9187,10
9188,37
9189,8
9190,41
9191,10
9192,10
9193,10
9194,10
9195,0
9196,10
9197,28
9198,10
9199,10
9200,10
9201,10
9202,10
9203,0
9204,0
9205,8
9206,10
9207,10
9208,0
9209,0
9210,0
9211,0
9212,10
9213,0
9214,35
9215,37
9216,10
9217,37
9218,10
9219,10
9220,27
9221,0
9222,10
9223,10
9224,10
9225,37
9226,8
9227,8
9228,37
9229,42
9230,0
9231,37
9232,35
9233,10
9234,37
9235,0
9236,10
9237,0
9238,46
9239,10
9240,10
9241,8
9242,8
9243,0
9244,10
9245,10
9246,10
9247,10
9248,10
9249,35
9250,35
9251,8
9252,24
9253,10
9254,0
9255,10
9256,10
9257,10
9258,0
9259,8
9260,0
9261,25
9262,10
9263,10
9264,10
9265,37
9266,10
9267,10
9268,28
9269,10
9270,28
9271,28
9272,37
9273,10
9274,10
9275,10
9276,10
9277,24
9278,28
9279,18
9280,35
9281,37
9282,18
9283,27
9284,10
9285,10
9286,10
9287,37
9288,10
9289,18
9290,10
9291,35
9292,44
9293,44
9294,10
9295,10
9296,27
9297,24
9298,15
9299,15
9300,27
9301,27
9302,27
9303,27
9304,28
9305,37
9306,27
9307,37
9308,0
9309,0
9310,37
9311,15
9312,37
9313,0
9314,27
9315,27
9316,27
9317,27
9318,27
9319,27
9320,27
9321,27
9322,27
9323,27
9324,27
9325,27
9326,37
9327,15
9328,37
9329,37
9330,27
9331,27
9332,27
9333,27
9334,27
9335,27
9336,27
9337,27
9338,27
9339,27
9340,27
9341,27
9342,27
9343,27
9344,27
9345,0
9346,0
9347,27
9348,27
9349,27
9350,27
9351,27
9352,37
9353,27
9354,27
9355,0
9356,39
9357,27
9358,27
9359,27
9360,27
9361,0
9362,27
9363,27
9364,27
9365,27
9366,27
9367,27
9368,27
9369,27
9370,0
9371,15
9372,27
9373,27
9374,28
9375,15
9376,0
9377,15
9378,27
9379,0
9380,27
9381,27
9382,27
9383,27
9384,27
9385,27
9386,27
9387,0
9388,27
9389,27
9390,27
9391,0
9392,37
9393,0
9394,27
9395,8
9396,0
9397,0
9398,0
9399,27
9400,27
9401,0
9402,27
9403,0
9404,27
9405,27
9406,27
9407,0
9408,15
9409,27
9410,27
9411,27
9412,27
9413,27
9414,27
9415,37
9416,37
9417,15
9418,28
9419,27
9420,0
9421,27
9422,27
9423,27
9424,27
9425,37
9426,0
9427,8
9428,27
9429,15
9430,27
9431,27
9432,27
9433,27
9434,27
9435,27
9436,27
9437,28
9438,27
9439,27
9440,27
9441,27
9442,27
9443,18
9444,28
9445,28
9446,37
9447,37
9448,18
9449,27
9450,27
9451,27
9452,0
9453,27
9454,27
9455,18
9456,27
9457,27
9458,44
9459,44
9460,27
9461,27
9462,10
9463,24
9464,8
9465,42
9466,10
9467,10
9468,10
9469,37
9470,28
9471,35
9472,10
9473,8
9474,8
9475,8
9476,8
9477,8
9478,8
9479,35
9480,28
9481,10
9482,10
9483,10
9484,10
9485,10
9486,10
9487,10
9488,10
9489,10
9490,10
9491,10
9492,8
9493,42
9494,42
9495,35
9496,10
9497,10
9498,10
9499,10
9500,10
9501,10
9502,10
9503,10
9504,10
9505,10
9506,10
9507,10
9508,10
9509,10
9510,0
9511,10
9512,8
9513,10
9514,10
9515,10
9516,10
9517,37
9518,35
9519,37
9520,0
9521,8
9522,36
9523,10
9524,10
9525,37
9526,10
9527,8
9528,10
9529,37
9530,10
9531,10
9532,10
9533,37
9534,10
9535,28
9536,8
9537,8
9538,10
9539,10
9540,0
9541,8
9542,0
9543,42
9544,10
9545,8
9546,35
9547,37
9548,10
9549,0
9550,0
9551,0
9552,27
9553,10
9554,37
9555,37
9556,10
9557,35
9558,35
9559,8
9560,3
9561,0
9562,0
9563,8
9564,35
9565,37
9566,37
9567,0
9568,10
9569,8
9570,10
9571,10
9572,10
9573,8
9574,8
9575,0
9576,10
9577,0
9578,37
9579,37
9580,37
9581,8
9582,35
9583,8
9584,24
9585,10
9586,0
9587,10
9588,10
9589,10
9590,8
9591,8
9592,0
9593,25
9594,10
9595,10
9596,10
9597,37
9598,10
9599,10
9600,27
9601,37
9602,28
9603,28
9604,28
9605,10
9606,0
9607,10
9608,10
9609,18
9610,28
9611,28
9612,35
9613,35
9614,5
9615,27
9616,10
9617,10
9618,0
9619,37
9620,10
9621,38
9622,37
9623,35
9624,44
9625,44
9626,10
9627,37
9628,37
9629,24
9630,35
9631,42
9632,37
9633,24
9634,24
9635,35
9636,38
9637,35
9638,35
9639,8
9640,35
9641,35
9642,35
9643,35
9644,35
9645,35
9646,35
9647,35
9648,35
9649,37
9650,35
9651,35
9652,35
9653,35
9654,24
9655,35
9656,35
9657,35
9658,35
9659,35
9660,35
9661,8
9662,35
9663,35
9664,37
9665,35
9666,35
9667,35
9668,35
9669,37
9670,35
9671,35
9672,35
9673,37
9674,37
9675,37
9676,35
9677,35
9678,35
9679,35
9680,35
9681,0
9682,35
9683,35
9684,17
9685,35
9686,35
9687,35
9688,5
9689,35
9690,35
9691,35
9692,35
9693,35
9694,35
9695,35
9696,24
9697,35
9698,35
9699,35
9700,35
9701,35
9702,8
9703,35
9704,35
9705,24
9706,35
9707,8
9708,8
9709,8
9710,24
9711,35
9712,35
9713,35
9714,35
9715,35
9716,35
9717,8
9718,24
9719,35
9720,35
9721,35
9722,35
9723,35
9724,17
9725,35
9726,34
9727,35
9728,35
9729,35
9730,35
9731,35
9732,35
9733,8
9734,37
9735,8
9736,37
9737,35
9738,24
9739,35
9740,35
9741,35
9742,35
9743,35
9744,35
9745,35
9746,35
9747,35
9748,35
9749,35
9750,8
9751,35
9752,35
9753,35
9754,37
9755,37
9756,8
9757,35
9758,35
9759,42
9760,35
9761,37
9762,37
9763,35
9764,35
9765,37
9766,28
9767,35
9768,18
9769,17
9770,35
9771,35
9772,35
9773,37
9774,35
9775,3
9776,35
9777,38
9778,35
9779,35
9780,33
9781,28
9782,37
9783,35
9784,0
9785,35
9786,37
9787,38
9788,35
9789,35
9790,44
9791,44
9792,24
9793,35
9794,24
9795,24
9796,17
9797,3
9798,28
9799,24
9800,28
9801,17
9802,17
9803,20
9804,24
9805,35
9806,37
9807,17
9808,17
9809,17
9810,17
9811,17
9812,17
9813,24
9814,24
9815,24
9816,17
9817,24
9818,37
