,0,1,2,3,4
7196392,0,0.0,0.0,1.0,0
7198338,0,0.0,0.0,1.0,0
7227010,0,0.0,0.0,1.0,0
7283193,0,0.0,0.0,1.0,0
7313896,0,0.0,0.0,1.0,0
7331555,0,2.0,,,0
7335439,0,0.0,0.0,1.0,0
7338309,0,0.0,0.0,1.0,0
7340629,0,2.0,7.0,12.0,0
7371184,0,0.0,0.0,1.0,0
7388340,0,0.0,0.0,1.0,0
7394271,0,0.0,0.0,1.0,0
7421507,0,0.0,0.0,1.0,0
7422253,0,0.0,0.0,1.0,0
7422595,0,0.0,0.0,1.0,0
7424178,0,1.0,1.0,2.0,1
7429933,0,0.0,0.0,1.0,0
7431625,0,0.0,0.0,1.0,0
7439909,0,0.0,12.0,26.0,0
7439913,0,0.0,0.0,27.0,0
7449767,0,0.0,0.0,1.0,0
7467027,0,0.0,0.0,1.0,0
7476468,0,0.0,0.0,,0
7480731,0,0.0,0.0,1.0,0
7483922,0,0.0,0.0,1.0,0
7485368,0,0.0,0.0,1.0,0
7503199,0,0.0,0.0,1.0,0
7515491,0,0.0,0.0,1.0,0
7527710,0,0.0,0.0,1.0,0
7529574,0,0.0,0.0,28.0,0
7530253,0,0.0,0.0,1.0,0
7540581,0,0.0,0.0,1.0,0
7542938,0,0.0,0.0,1.0,0
7555204,0,0.0,0.0,1.0,0
7555968,0,0.0,0.0,1.0,0
7556564,0,0.0,0.0,1.0,0
7557604,0,0.0,0.0,1.0,0
7563413,0,0.0,0.0,1.0,0
7566199,0,0.0,0.0,1.0,0
7568455,0,0.0,0.0,1.0,0
7569260,0,0.0,0.0,1.0,0
7571966,0,0.0,0.0,29.0,0
7573476,0,0.0,0.0,1.0,0
7574701,0,0.0,0.0,1.0,0
7582412,0,0.0,0.0,1.0,0
7582489,0,0.0,0.0,1.0,0
7587948,0,0.0,0.0,1.0,0
7589765,0,0.0,0.0,1.0,0
7590264,0,0.0,0.0,1.0,0
7594047,0,0.0,0.0,1.0,0
7600311,0,0.0,0.0,1.0,0
7612147,0,0.0,0.0,1.0,0
7616956,0,0.0,0.0,1.0,0
7627878,0,0.0,13.0,30.0,0
7658146,0,0.0,0.0,1.0,0
7688300,0,0.0,0.0,1.0,0
7690945,0,0.0,0.0,1.0,0
7692008,0,0.0,0.0,1.0,0
7694589,0,0.0,0.0,1.0,0
7700444,0,0.0,0.0,1.0,0
7719118,0,0.0,0.0,1.0,0
7719547,0,0.0,0.0,1.0,0
7778722,0,0.0,0.0,1.0,0
7786053,0,0.0,0.0,1.0,0
7802210,0,0.0,0.0,1.0,0
7807684,0,0.0,0.0,1.0,0
7828725,0,0.0,0.0,1.0,0
7829784,0,0.0,0.0,1.0,0
7838405,0,0.0,0.0,1.0,0
7840203,0,0.0,0.0,1.0,0
7840791,0,0.0,0.0,1.0,0
7843730,0,0.0,0.0,1.0,0
7845346,0,0.0,0.0,1.0,0
7851153,0,0.0,0.0,1.0,0
7852250,0,0.0,0.0,1.0,0
7864823,0,0.0,0.0,1.0,0
7865652,0,0.0,0.0,1.0,0
7865696,0,0.0,0.0,1.0,0
7865767,0,0.0,0.0,1.0,0
7868195,0,0.0,0.0,1.0,0
7873135,0,0.0,0.0,1.0,0
7874184,0,0.0,0.0,1.0,0
7891312,0,0.0,0.0,1.0,0
7897051,0,0.0,0.0,1.0,0
7897469,0,0.0,0.0,1.0,0
7901791,0,0.0,0.0,1.0,0
7910624,0,0.0,0.0,1.0,0
7916593,0,0.0,0.0,1.0,0
7934904,0,0.0,0.0,1.0,0
7935088,0,0.0,0.0,1.0,0
7939890,0,0.0,0.0,1.0,0
7939979,0,0.0,0.0,1.0,0
7941642,0,0.0,0.0,1.0,0
7941652,0,0.0,0.0,1.0,0
7952981,0,0.0,0.0,1.0,0
7955278,0,0.0,0.0,31.0,0
7962986,0,0.0,0.0,1.0,0
7971031,0,0.0,0.0,1.0,0
7977834,0,0.0,0.0,1.0,0
7980189,0,0.0,0.0,1.0,0
7980369,0,0.0,0.0,1.0,0
7982307,0,0.0,0.0,1.0,0
7982324,0,0.0,0.0,1.0,0
7982896,0,0.0,0.0,1.0,0
7983899,0,0.0,0.0,1.0,0
8005609,0,2.0,7.0,,0
8007556,0,0.0,0.0,1.0,0
8012953,0,0.0,0.0,1.0,0
8019816,0,0.0,0.0,1.0,0
8021456,0,0.0,0.0,1.0,0
8025665,0,0.0,0.0,1.0,0
8034919,0,0.0,0.0,1.0,0
8037197,0,0.0,0.0,1.0,0
8047280,0,0.0,0.0,1.0,0
8052161,0,0.0,0.0,1.0,0
8055671,0,0.0,0.0,1.0,0
8065380,0,0.0,0.0,1.0,0
8065771,0,0.0,0.0,1.0,0
8066542,0,0.0,0.0,1.0,0
8068173,0,0.0,0.0,1.0,0
8069365,0,0.0,0.0,1.0,0
8069432,0,0.0,0.0,1.0,0
8069478,0,0.0,0.0,1.0,0
8070872,0,0.0,0.0,1.0,0
8075484,0,0.0,0.0,1.0,0
8078096,0,0.0,0.0,1.0,0
8094859,0,0.0,0.0,1.0,0
8102935,0,0.0,0.0,1.0,0
8111135,0,0.0,0.0,1.0,0
8118474,0,0.0,0.0,1.0,0
8118929,0,0.0,0.0,1.0,0
8118947,0,0.0,0.0,1.0,0
8124177,0,0.0,0.0,1.0,0
8127390,0,0.0,0.0,1.0,0
8132513,0,0.0,0.0,1.0,0
8135412,0,0.0,0.0,1.0,0
8138616,0,0.0,0.0,1.0,0
8140109,0,0.0,0.0,1.0,0
8142831,0,0.0,0.0,1.0,0
8154054,0,1.0,1.0,2.0,0
8159396,0,0.0,0.0,1.0,0
8161142,0,0.0,0.0,1.0,0
8161148,0,0.0,0.0,1.0,0
8167696,0,0.0,0.0,1.0,0
8177199,0,0.0,0.0,1.0,0
8177991,0,0.0,0.0,1.0,0
8184598,0,0.0,0.0,1.0,0
8198238,0,0.0,0.0,1.0,0
8198317,0,0.0,0.0,1.0,0
8198416,0,0.0,0.0,1.0,0
8198513,0,0.0,0.0,1.0,0
8199671,0,0.0,0.0,1.0,0
8203947,0,0.0,0.0,1.0,0
8216541,0,1.0,1.0,32.0,0
8227502,0,0.0,0.0,1.0,0
8229118,0,0.0,0.0,1.0,0
8231264,0,0.0,0.0,1.0,0
8238322,0,0.0,0.0,1.0,0
8243455,0,0.0,0.0,1.0,0
8244723,0,0.0,0.0,1.0,0
8244823,0,0.0,0.0,1.0,0
8245014,0,0.0,0.0,1.0,0
8245146,0,0.0,0.0,1.0,0
8245513,0,0.0,0.0,1.0,0
8245692,0,0.0,0.0,1.0,0
8245869,0,0.0,0.0,1.0,0
8246081,0,0.0,0.0,1.0,0
8246750,0,0.0,0.0,1.0,0
8247451,0,0.0,0.0,1.0,0
8247641,0,0.0,0.0,1.0,0
8248631,0,0.0,0.0,1.0,0
8248706,0,0.0,0.0,1.0,0
8252067,0,0.0,0.0,1.0,0
8253413,0,0.0,0.0,1.0,0
8253620,0,0.0,0.0,1.0,0
8254894,0,0.0,0.0,1.0,0
8256186,0,0.0,0.0,1.0,0
8262302,0,0.0,0.0,1.0,0
8262372,0,0.0,0.0,1.0,0
8262503,0,0.0,0.0,1.0,0
8263140,0,0.0,0.0,1.0,0
8263285,0,0.0,0.0,1.0,0
8270683,0,0.0,0.0,1.0,0
8271034,0,0.0,0.0,1.0,0
8271875,0,0.0,0.0,1.0,0
8273369,0,0.0,0.0,1.0,0
8274021,0,0.0,0.0,1.0,0
8274902,0,0.0,0.0,1.0,0
8276782,0,0.0,0.0,1.0,0
8293958,0,0.0,0.0,1.0,0
8297018,0,0.0,0.0,1.0,0
8305958,0,0.0,0.0,1.0,0
8307514,0,0.0,0.0,1.0,0
8310087,0,0.0,0.0,1.0,0
8310955,0,0.0,0.0,1.0,0
8311264,0,0.0,0.0,1.0,0
8313802,0,0.0,0.0,1.0,0
8318678,0,0.0,0.0,1.0,0
8318813,0,0.0,0.0,1.0,0
8319311,0,0.0,0.0,1.0,0
8338584,0,0.0,0.0,1.0,0
8340950,0,0.0,0.0,1.0,0
8347613,0,0.0,0.0,1.0,0
8347720,0,0.0,0.0,1.0,0
8347907,0,0.0,0.0,1.0,0
8348277,0,0.0,0.0,1.0,0
8349454,0,0.0,0.0,1.0,0
8349553,0,0.0,0.0,1.0,0
8357933,0,0.0,0.0,1.0,0
8370111,0,0.0,0.0,1.0,0
8391330,0,0.0,0.0,1.0,0
8393981,0,0.0,0.0,1.0,0
8399890,0,0.0,0.0,1.0,0
8410627,0,0.0,0.0,1.0,0
8412625,0,0.0,0.0,1.0,0
8413543,0,0.0,0.0,1.0,0
8413663,0,0.0,0.0,1.0,0
8419602,0,0.0,0.0,1.0,0
8423405,0,0.0,0.0,1.0,0
8427677,0,0.0,0.0,1.0,0
8447845,0,0.0,0.0,1.0,0
8451818,0,0.0,0.0,1.0,0
8461082,0,0.0,0.0,1.0,0
8469124,0,0.0,0.0,1.0,0
8471817,0,0.0,0.0,1.0,0
8480221,0,0.0,0.0,1.0,0
8480418,0,0.0,0.0,1.0,0
8496618,0,0.0,0.0,1.0,0
8504660,0,0.0,0.0,1.0,0
8509534,0,0.0,0.0,1.0,0
8509987,0,0.0,0.0,1.0,0
8513389,0,0.0,0.0,1.0,0
8529400,0,0.0,0.0,1.0,0
8539175,0,0.0,0.0,1.0,0
8540770,0,0.0,0.0,1.0,0
8542422,0,0.0,0.0,1.0,0
8544824,0,0.0,0.0,1.0,0
8546775,0,0.0,0.0,1.0,0
8559525,0,0.0,0.0,1.0,0
8559607,0,0.0,0.0,1.0,0
8565131,0,0.0,0.0,1.0,0
8566140,0,0.0,0.0,1.0,0
8571259,0,0.0,0.0,1.0,0
8572353,0,0.0,0.0,1.0,0
8582134,0,0.0,0.0,1.0,0
8592501,0,0.0,0.0,1.0,0
8598886,0,0.0,0.0,1.0,0
8639662,0,0.0,0.0,1.0,0
8640212,0,0.0,0.0,1.0,0
8641784,0,0.0,0.0,1.0,0
8670503,0,0.0,0.0,1.0,0
8687096,0,0.0,0.0,1.0,0
8689148,0,0.0,0.0,1.0,0
8689674,0,0.0,0.0,1.0,0
8696919,0,0.0,0.0,1.0,0
8697453,0,0.0,0.0,1.0,0
8698941,0,0.0,0.0,1.0,0
8700125,0,0.0,0.0,1.0,0
8704079,0,0.0,0.0,1.0,0
8705088,0,0.0,0.0,1.0,0
8709865,0,0.0,0.0,1.0,0
8710444,0,0.0,0.0,1.0,0
8711574,0,0.0,0.0,1.0,0
8712361,0,0.0,0.0,1.0,0
8715940,0,0.0,0.0,1.0,0
8717042,0,0.0,0.0,1.0,0
8717219,0,0.0,0.0,1.0,0
8723267,0,0.0,0.0,1.0,0
8723983,0,0.0,0.0,1.0,0
8741619,0,0.0,0.0,1.0,0
8752697,0,0.0,0.0,1.0,0
8755914,0,0.0,0.0,1.0,0
8765298,0,0.0,0.0,1.0,0
8790590,0,0.0,0.0,33.0,0
8792477,0,0.0,0.0,1.0,0
8798010,0,0.0,0.0,1.0,0
8801715,0,0.0,0.0,1.0,0
8801736,0,0.0,0.0,1.0,0
8802069,0,0.0,0.0,1.0,0
8805777,0,0.0,0.0,1.0,0
8809171,0,0.0,0.0,1.0,0
8810141,0,0.0,0.0,1.0,0
8810739,0,,,,1
8812078,0,0.0,0.0,1.0,0
8813113,0,0.0,0.0,1.0,0
8814524,0,0.0,0.0,1.0,0
8814922,0,0.0,0.0,1.0,0
8821758,0,0.0,0.0,34.0,0
8826198,0,0.0,0.0,1.0,0
8835968,0,0.0,0.0,1.0,0
8838927,0,0.0,0.0,1.0,0
8840343,0,0.0,0.0,1.0,0
8842220,0,0.0,0.0,1.0,0
8847957,0,0.0,0.0,1.0,0
8850802,0,0.0,0.0,1.0,0
8864096,0,0.0,0.0,1.0,0
8864778,0,0.0,0.0,1.0,0
8864785,0,0.0,0.0,1.0,0
8865199,0,0.0,0.0,1.0,0
8877158,0,0.0,0.0,1.0,0
8877971,0,0.0,0.0,1.0,0
8880781,0,0.0,0.0,1.0,0
8884212,0,0.0,0.0,1.0,0
8891315,0,0.0,0.0,1.0,0
8912726,0,0.0,0.0,1.0,0
8922644,0,0.0,0.0,1.0,0
8924186,0,0.0,0.0,1.0,0
8932110,0,0.0,0.0,1.0,0
8939384,0,0.0,0.0,1.0,0
8942413,0,0.0,0.0,1.0,0
8943485,0,0.0,0.0,1.0,0
8951591,0,0.0,0.0,1.0,0
8953579,0,0.0,0.0,,0
8954684,0,0.0,14.0,,0
8954910,0,0.0,0.0,1.0,0
8955607,0,0.0,0.0,1.0,0
8957325,0,0.0,0.0,1.0,0
8970595,0,0.0,0.0,1.0,0
8974428,0,0.0,0.0,1.0,0
8978117,0,0.0,0.0,1.0,0
8979434,0,0.0,0.0,1.0,0
8980589,0,0.0,0.0,1.0,0
8981761,0,0.0,0.0,1.0,0
8993049,0,0.0,0.0,1.0,0
8995807,0,0.0,0.0,1.0,0
8997281,0,0.0,0.0,1.0,0
9006142,0,0.0,0.0,1.0,0
9015568,0,0.0,0.0,1.0,0
9015745,0,0.0,0.0,1.0,0
9034378,0,0.0,0.0,1.0,0
9037152,0,0.0,0.0,1.0,0
9039416,0,0.0,0.0,1.0,0
9048462,0,0.0,0.0,1.0,0
9051500,0,0.0,0.0,1.0,0
9051960,0,0.0,0.0,1.0,0
9057043,0,0.0,0.0,1.0,0
9057998,0,0.0,0.0,1.0,0
9061235,0,0.0,0.0,1.0,0
9062992,0,0.0,0.0,1.0,0
9064208,0,0.0,0.0,1.0,0
9067063,0,0.0,0.0,1.0,0
9068024,0,0.0,0.0,1.0,0
9068346,0,0.0,0.0,1.0,0
9069084,0,0.0,0.0,1.0,0
9072237,0,0.0,0.0,1.0,0
9072560,0,0.0,0.0,1.0,0
9074101,0,0.0,0.0,1.0,0
9077224,0,0.0,0.0,1.0,0
9078240,0,0.0,0.0,1.0,0
9083312,0,0.0,0.0,1.0,0
9085808,0,0.0,0.0,1.0,0
9091922,0,0.0,0.0,1.0,0
9094797,0,0.0,0.0,1.0,0
9097065,0,0.0,0.0,1.0,0
9103710,0,0.0,0.0,1.0,0
9103732,0,0.0,0.0,1.0,0
9109799,0,0.0,0.0,1.0,0
9116228,0,0.0,0.0,1.0,0
9119558,0,0.0,0.0,1.0,0
9141404,0,0.0,0.0,1.0,0
9154024,0,0.0,0.0,1.0,0
9161929,0,0.0,0.0,1.0,0
9177218,0,0.0,0.0,1.0,0
9201911,0,0.0,0.0,1.0,0
9202326,0,0.0,0.0,1.0,0
9207332,0,0.0,0.0,1.0,0
9212816,0,0.0,0.0,1.0,0
9234420,0,0.0,0.0,1.0,0
9235545,0,0.0,0.0,1.0,0
9236708,0,0.0,0.0,1.0,0
9237370,0,0.0,0.0,1.0,0
9237734,0,0.0,0.0,1.0,0
9238937,0,0.0,0.0,1.0,0
9239759,0,0.0,0.0,1.0,0
9241349,0,0.0,0.0,1.0,0
9251793,0,0.0,0.0,1.0,0
9252296,0,0.0,0.0,1.0,0
9275210,0,0.0,0.0,1.0,0
9287199,0,0.0,0.0,1.0,0
9287906,0,0.0,0.0,1.0,0
9288827,0,0.0,0.0,1.0,0
9291437,0,0.0,0.0,1.0,0
9291474,0,0.0,0.0,1.0,0
9291938,0,0.0,0.0,1.0,0
9294475,0,0.0,0.0,1.0,0
9348984,0,0.0,0.0,1.0,0
9351843,0,0.0,0.0,1.0,0
9372642,0,0.0,0.0,1.0,0
9384504,0,0.0,0.0,1.0,0
9408003,0,0.0,0.0,1.0,0
9409359,0,0.0,0.0,1.0,0
9421292,0,0.0,0.0,1.0,0
9422291,0,0.0,0.0,1.0,0
9423829,0,0.0,0.0,1.0,0
9424902,0,0.0,0.0,1.0,0
9428865,0,0.0,0.0,1.0,0
9429085,0,0.0,0.0,1.0,0
9436520,0,0.0,0.0,1.0,0
9445876,0,0.0,0.0,1.0,0
9447255,0,0.0,0.0,1.0,0
9457719,0,0.0,0.0,1.0,0
9469519,0,0.0,0.0,1.0,0
9480916,0,0.0,0.0,1.0,0
9481869,0,0.0,0.0,1.0,0
9488991,0,0.0,0.0,1.0,0
9503203,0,0.0,0.0,1.0,0
9503414,0,0.0,0.0,1.0,0
9503428,0,0.0,0.0,1.0,0
9507904,0,0.0,0.0,1.0,0
9508724,0,0.0,0.0,1.0,0
9513911,0,0.0,0.0,1.0,0
9519425,0,0.0,0.0,1.0,0
9521722,0,0.0,0.0,1.0,0
9524538,0,0.0,0.0,1.0,0
9525492,0,0.0,0.0,1.0,0
9527333,0,0.0,0.0,1.0,0
9527522,0,0.0,0.0,1.0,0
9530532,0,0.0,0.0,1.0,0
9531722,0,0.0,0.0,1.0,0
9532295,0,0.0,0.0,1.0,0
9539868,0,0.0,0.0,1.0,0
9556700,0,0.0,0.0,1.0,0
9565674,0,0.0,0.0,1.0,0
9567051,0,0.0,0.0,1.0,0
9577562,0,0.0,0.0,1.0,0
9583435,0,0.0,0.0,1.0,0
9585013,0,0.0,0.0,1.0,0
9585036,0,0.0,0.0,1.0,0
9585145,0,0.0,0.0,1.0,0
9589146,0,0.0,0.0,1.0,0
9594273,0,0.0,0.0,1.0,0
9604434,0,0.0,0.0,1.0,0
9606496,0,0.0,0.0,1.0,0
9609048,0,0.0,0.0,1.0,0
9612903,0,0.0,0.0,1.0,0
9621307,0,0.0,0.0,1.0,0
9637388,0,0.0,0.0,1.0,0
9641919,0,0.0,0.0,1.0,0
9643439,0,0.0,0.0,1.0,0
9698907,0,0.0,0.0,1.0,0
9707941,0,0.0,0.0,1.0,0
9714476,0,0.0,0.0,1.0,0
9716858,0,1.0,1.0,29.0,1
9718223,0,0.0,15.0,,0
9720614,0,0.0,0.0,1.0,0
9724693,0,0.0,0.0,1.0,0
9730873,0,0.0,0.0,1.0,0
9739780,0,0.0,0.0,1.0,0
9747418,0,0.0,0.0,1.0,0
9747710,0,0.0,0.0,1.0,0
9748269,0,1.0,,,1
9750356,0,0.0,0.0,1.0,0
9753418,0,0.0,0.0,1.0,0
9753494,0,0.0,0.0,1.0,0
9753530,0,0.0,0.0,1.0,0
9761454,0,0.0,0.0,1.0,0
9766793,0,0.0,0.0,1.0,0
9767705,0,0.0,0.0,1.0,0
9787592,0,0.0,0.0,1.0,0
9787859,0,0.0,0.0,1.0,0
9787933,0,0.0,0.0,1.0,0
9792178,0,0.0,0.0,1.0,0
9795662,0,0.0,0.0,1.0,0
9796812,0,0.0,0.0,1.0,0
9798791,0,0.0,0.0,1.0,0
9800031,0,0.0,0.0,1.0,0
9800178,0,0.0,0.0,1.0,0
9806510,0,0.0,0.0,1.0,0
9808022,0,1.0,1.0,2.0,0
9808146,0,0.0,0.0,1.0,0
9809626,0,0.0,0.0,1.0,0
9811608,0,0.0,0.0,1.0,0
9813188,0,0.0,0.0,1.0,0
9820270,0,1.0,1.0,2.0,1
9822593,0,0.0,0.0,1.0,0
9835169,0,2.0,7.0,12.0,0
9838294,0,0.0,0.0,35.0,0
9841469,0,0.0,0.0,1.0,0
9842000,0,0.0,0.0,1.0,0
9842383,0,0.0,0.0,1.0,0
9845997,0,0.0,0.0,1.0,0
9847388,0,0.0,0.0,1.0,0
9848760,0,0.0,0.0,1.0,0
9853425,0,0.0,0.0,1.0,0
9856062,0,0.0,0.0,1.0,0
9870483,0,0.0,0.0,1.0,0
9889095,0,0.0,0.0,1.0,0
9897223,0,0.0,0.0,1.0,0
9927082,0,0.0,0.0,1.0,0
9940382,0,0.0,0.0,1.0,0
9961098,0,0.0,0.0,1.0,0
9965610,0,0.0,0.0,1.0,0
9971209,0,0.0,0.0,1.0,0
9983191,0,0.0,0.0,1.0,0
9983417,0,0.0,0.0,1.0,0
10013517,0,0.0,0.0,1.0,0
10017944,0,0.0,0.0,1.0,0
10018150,0,0.0,0.0,1.0,0
10018161,0,0.0,,,0
10018260,0,0.0,0.0,1.0,0
10056280,0,0.0,0.0,1.0,0
10059655,0,0.0,0.0,1.0,0
10079731,0,0.0,0.0,1.0,0
10100020,0,0.0,0.0,1.0,0
10119916,0,0.0,0.0,1.0,0
10158972,0,0.0,0.0,1.0,0
10160250,0,0.0,0.0,1.0,0
10163418,0,0.0,0.0,1.0,0
10167078,0,0.0,0.0,1.0,0
10167116,0,0.0,0.0,1.0,0
10169396,0,0.0,0.0,1.0,0
10198121,0,0.0,0.0,1.0,0
10202724,0,0.0,0.0,1.0,0
10209260,0,0.0,0.0,1.0,0
10221622,0,0.0,0.0,1.0,0
10229852,0,0.0,0.0,1.0,0
10234576,0,0.0,0.0,1.0,0
10237401,0,0.0,0.0,1.0,0
10238739,0,0.0,0.0,1.0,0
10240382,0,0.0,0.0,1.0,0
10241716,0,0.0,0.0,1.0,0
10248031,0,0.0,0.0,1.0,0
10259967,0,0.0,0.0,1.0,0
10263287,0,1.0,1.0,4.0,1
10276161,0,0.0,0.0,1.0,0
10281116,0,0.0,0.0,1.0,0
10282065,0,0.0,0.0,1.0,0
10287315,0,0.0,0.0,1.0,0
10293348,0,0.0,0.0,1.0,0
10317031,0,0.0,0.0,1.0,0
10319019,0,0.0,0.0,1.0,0
10323628,0,0.0,0.0,1.0,0
10329208,0,0.0,0.0,1.0,0
10339991,0,0.0,0.0,1.0,0
10340880,0,0.0,0.0,1.0,0
10343101,0,0.0,0.0,1.0,0
10345590,0,0.0,0.0,1.0,0
10351681,0,0.0,0.0,1.0,0
10355356,0,0.0,0.0,1.0,0
10367190,0,0.0,0.0,1.0,0
10378182,0,0.0,0.0,1.0,0
10382686,0,0.0,0.0,1.0,0
10382824,0,0.0,0.0,1.0,0
10400440,0,0.0,0.0,1.0,0
10403609,0,0.0,0.0,1.0,0
10411574,0,0.0,0.0,1.0,0
10418394,0,0.0,0.0,5.0,0
10427055,0,0.0,0.0,1.0,0
10447988,0,0.0,0.0,1.0,0
10449035,0,0.0,0.0,1.0,0
10455234,0,0.0,0.0,1.0,0
10459723,0,0.0,0.0,1.0,0
10473853,0,0.0,0.0,1.0,0
10495502,0,0.0,0.0,1.0,0
10523825,0,0.0,0.0,1.0,0
10527147,0,0.0,0.0,1.0,0
10540188,0,0.0,0.0,1.0,0
10543751,0,0.0,0.0,1.0,0
10553248,0,0.0,0.0,1.0,0
10555409,0,0.0,0.0,1.0,0
10563755,0,0.0,0.0,5.0,0
10568310,0,0.0,0.0,1.0,0
10581624,0,0.0,0.0,1.0,0
10583715,0,0.0,0.0,1.0,0
10596949,0,0.0,0.0,1.0,0
10600188,0,0.0,0.0,1.0,0
10609443,0,0.0,0.0,1.0,0
10612094,0,0.0,0.0,1.0,0
10612630,0,0.0,0.0,1.0,0
10617840,0,0.0,0.0,1.0,0
10627239,0,0.0,0.0,1.0,0
10658673,0,0.0,0.0,1.0,0
10660512,0,0.0,0.0,1.0,0
10663559,0,0.0,0.0,1.0,0
10673895,0,0.0,0.0,1.0,0
10681487,0,0.0,0.0,1.0,0
10682411,0,0.0,0.0,1.0,0
10682660,0,0.0,0.0,1.0,0
10683313,0,0.0,0.0,1.0,0
10684539,0,0.0,0.0,1.0,0
10702736,0,0.0,0.0,1.0,0
10710503,0,0.0,0.0,1.0,0
10714526,0,0.0,0.0,1.0,0
10716080,0,0.0,0.0,1.0,0
10725068,0,0.0,0.0,1.0,0
10728318,0,0.0,0.0,1.0,0
10728323,0,0.0,0.0,1.0,0
10728328,0,0.0,0.0,1.0,0
10728333,0,0.0,0.0,1.0,0
10739296,0,0.0,0.0,1.0,0
10756813,0,0.0,0.0,1.0,0
10758204,0,0.0,0.0,1.0,0
10760217,0,0.0,0.0,1.0,0
10766722,0,0.0,0.0,1.0,0
10768709,0,0.0,0.0,1.0,0
10781924,0,0.0,0.0,1.0,0
10784285,0,0.0,0.0,1.0,0
10785260,0,0.0,0.0,1.0,0
10792336,0,0.0,0.0,1.0,0
10792617,0,0.0,0.0,1.0,0
10797407,0,0.0,0.0,1.0,0
10809383,0,0.0,0.0,1.0,0
10827212,0,0.0,0.0,1.0,0
10831005,0,0.0,0.0,1.0,0
10842047,0,0.0,0.0,1.0,0
10842099,0,0.0,0.0,1.0,0
10852875,0,2.0,10.0,,0
10855798,0,0.0,0.0,1.0,0
10865025,0,0.0,0.0,1.0,0
10868477,0,2.0,7.0,,0
10870424,0,0.0,0.0,1.0,0
10872426,0,0.0,0.0,1.0,0
10874769,0,0.0,0.0,1.0,0
10875178,0,0.0,0.0,1.0,0
10875625,0,0.0,0.0,1.0,0
10877689,0,0.0,0.0,1.0,0
10880408,0,0.0,0.0,1.0,0
10882750,0,0.0,0.0,1.0,0
10885466,0,0.0,0.0,1.0,0
10893103,0,0.0,0.0,1.0,0
10915553,0,0.0,0.0,1.0,0
10918898,0,0.0,0.0,1.0,0
10921106,0,0.0,0.0,1.0,0
10922020,0,0.0,0.0,1.0,0
10922928,0,0.0,0.0,1.0,0
10934438,0,0.0,0.0,1.0,0
10944822,0,0.0,0.0,1.0,0
10945111,0,0.0,0.0,1.0,0
10945581,0,0.0,0.0,1.0,0
10945795,0,0.0,0.0,1.0,0
10946002,0,0.0,0.0,1.0,0
10947427,0,0.0,0.0,1.0,0
10955244,0,0.0,0.0,1.0,0
10958210,0,0.0,0.0,1.0,0
10959064,0,0.0,0.0,1.0,0
10963761,0,0.0,0.0,1.0,0
10964258,0,0.0,0.0,1.0,0
10982951,0,0.0,0.0,1.0,0
10986253,0,0.0,0.0,1.0,0
10990803,0,0.0,0.0,1.0,0
11003551,0,0.0,0.0,1.0,0
11003660,0,0.0,0.0,1.0,0
11003696,0,0.0,0.0,1.0,0
11003707,0,0.0,0.0,1.0,0
11004239,0,0.0,0.0,1.0,0
11007420,0,0.0,0.0,1.0,0
11009492,0,0.0,0.0,1.0,0
11011058,0,0.0,0.0,1.0,0
11013351,0,0.0,0.0,1.0,0
11013583,0,0.0,0.0,36.0,0
11017761,0,0.0,0.0,1.0,0
11018254,0,0.0,0.0,1.0,0
11022546,0,0.0,0.0,1.0,0
11027071,0,0.0,0.0,1.0,0
11029359,0,0.0,0.0,1.0,0
11029851,0,0.0,0.0,1.0,0
11037238,0,0.0,0.0,1.0,0
11050498,0,0.0,0.0,1.0,0
11051276,0,0.0,0.0,1.0,0
11051740,0,0.0,0.0,1.0,0
11055480,0,0.0,0.0,1.0,0
11067379,0,0.0,0.0,1.0,0
11073313,0,0.0,0.0,1.0,0
11079069,0,0.0,0.0,1.0,0
11081239,0,0.0,0.0,1.0,0
11084320,0,0.0,0.0,1.0,0
11102156,0,0.0,0.0,1.0,0
11105182,0,0.0,0.0,1.0,0
11123016,0,0.0,0.0,1.0,0
11135340,0,0.0,0.0,1.0,0
11137808,0,0.0,0.0,1.0,0
11144258,0,0.0,0.0,1.0,0
11146422,0,0.0,0.0,1.0,0
11157622,0,0.0,0.0,1.0,0
11178891,0,0.0,0.0,1.0,0
11184236,0,0.0,0.0,1.0,0
11193510,0,0.0,0.0,1.0,0
11195708,0,0.0,0.0,1.0,0
11197975,0,0.0,0.0,1.0,0
11210000,0,0.0,0.0,1.0,0
11216417,0,0.0,0.0,1.0,0
11229136,0,0.0,0.0,1.0,0
11234536,0,0.0,0.0,1.0,0
11248536,0,0.0,0.0,1.0,0
11257084,0,0.0,0.0,1.0,0
11261332,0,0.0,0.0,1.0,0
11263687,0,0.0,0.0,1.0,0
11271082,0,0.0,0.0,1.0,0
11278919,0,0.0,0.0,1.0,0
11279244,0,0.0,0.0,1.0,0
11286854,0,0.0,0.0,1.0,0
11291344,0,0.0,,,0
11291653,0,0.0,0.0,1.0,0
11303036,0,0.0,0.0,1.0,0
11306294,0,0.0,0.0,1.0,0
11329998,0,0.0,0.0,1.0,0
11333054,0,0.0,0.0,1.0,0
11348509,0,0.0,0.0,1.0,0
11356523,0,0.0,0.0,1.0,0
11359482,0,0.0,0.0,1.0,0
11361875,0,0.0,0.0,1.0,0
11362334,0,0.0,0.0,1.0,0
